,DTS
61482,156.2746
61483,154.306
61484,153.2733
61485,152.5569
61486,151.9285
61487,151.55700000000004
61488,151.9439
61489,152.8837
61490,153.8026
61491,154.7002
61492,155.3759
61493,155.7257
61494,155.1552
61495,154.2743
61496,153.6136
61497,153.3244
61498,154.1592
61499,155.7808
61500,157.4024
61501,158.6135
61502,158.8966
61503,158.3887
61504,157.878
61505,157.4083
61506,157.5398
61507,158.9189
61508,162.042
61509,165.1652
61510,168.028
61511,167.1271
61512,165.8258
61513,164.0365
61514,162.0961
61515,160.4726
61516,159.8016
61517,159.7054
61518,160.3918
61519,161.02100000000004
61520,160.3787
61521,159.678
61522,158.9773
61523,158.2182
61524,158.645
61525,159.2139
61526,159.7829
61527,159.5349
61528,158.7033
61529,157.8717
61530,157.0401
61531,156.6166
61532,157.4174
61533,158.6687
61534,160.4705
61535,162.4224
61536,162.8228
61537,162.7494
61538,162.6693
61539,162.1221
61540,161.02100000000004
61541,160.2202
61542,159.4194
61543,159.635
61544,160.0046
61545,160.6154
61546,161.5637
61547,162.512
61548,163.5235
61549,162.7365
61550,161.2886
61551,159.8364
61552,158.3873
61553,156.8168
61554,155.9072
61555,154.9149
61556,153.9226
61557,153.013
61558,153.7228
61559,154.2743
61560,154.5145
61561,154.7547
61562,155.9341
61563,157.4265
61564,158.9189
61565,160.4113
61566,161.9037
61567,163.1732
61568,163.3597
61569,163.2505
61570,162.5232
61571,161.1506
61572,159.2572
61573,157.3637
61574,155.6156
61575,156.2613
61576,156.8648
61577,156.8274
61578,155.9886
61579,155.1584
61580,154.3282
61581,153.49
61582,153.9473
61583,154.5515
61584,155.1512
61585,154.8232
61586,153.8238
61587,152.8245
61588,151.8118
61589,152.2712
61590,152.8729
61591,154.0604
61592,155.6323
61593,157.2515
61594,158.8658
61595,160.4801
61596,161.2833
61597,161.1629
61598,160.4687
61599,159.7709
61600,159.3058
61601,159.7706
61602,160.2202
61603,159.3497
61604,157.3354
61605,155.1487
61606,153.013
61607,152.6624
61608,153.8742
61609,155.3493
61610,156.8278
61611,158.3001
61612,158.9813
61613,158.296
61614,157.6176
61615,156.5794
61616,154.1742
61617,152.006
61618,151.9782
61619,153.1025
61620,154.2267
61621,154.5571
61622,153.8894
61623,152.8002
61624,151.7102
61625,150.6106
61626,151.007
61627,151.4114
61628,152.5966
61629,153.7958
61630,154.995
61631,156.1942
61632,157.3934
61633,157.8178
61634,157.8178
61635,157.9605
61636,158.9095
61637,160.0127
61638,161.116
61639,162.2193
61640,162.6226
61641,161.5358
61642,160.1767
61643,159.2385
61644,159.3884
61645,160.3704
61646,161.6216
61647,164.024
61648,166.6266
61649,170.4717
61650,174.03400000000005
61651,174.03400000000005
61652,173.021
61653,170.8179
61654,167.1388
61655,163.4811
61656,161.6682
61657,161.0567
61658,160.4204
61659,159.8589
61660,159.0671
61661,157.7551
61662,156.4964
61663,155.2416
61664,153.6063
61665,152.8488
61666,152.3692
61667,152.0841
61668,152.3663
61669,152.6527
61670,152.4972
61671,151.8118
61672,150.434
61673,149.1621
61674,148.3008
61675,148.6503
61676,149.1592
61677,149.7598
61678,150.7107
61679,151.9119
61680,153.8472
61681,155.015
61682,154.2835
61683,152.5279
61684,150.7723
61685,149.0167
61686,147.4074
61687,149.6847
61688,153.5469
61689,159.2669
61690,164.9869
61691,170.2302
61692,170.8308
61693,169.8799
61694,166.7179
61695,160.836
61696,153.7399
61697,145.8158
61698,142.002
61699,141.0582
61700,140.0286
61701,138.8989
61702,137.6977
61703,139.1344
61704,142.4554
61705,145.7764
61706,147.09799999999996
61707,147.8078
61708,149.4228
61709,151.1845
61710,154.4404
61711,159.6627
61712,164.6246
61713,164.4244
61714,159.1884
61715,156.4569
61716,156.5061
61717,156.5569
61718,161.8527
61719,167.6524
61720,168.9164
61721,168.7663
61722,168.6286
61723,170.3127
61724,171.8672
61725,173.1331
61726,173.4585
61727,172.9997
61728,171.4781
61729,169.8298
61730,169.6725
61731,169.99
61732,170.4304
61733,174.8348
61734,176.2362
61735,171.1841
61736,165.6727
61737,160.6206
61738,161.1086
61739,163.1031
61740,168.1031
61741,173.8088
61742,174.4845
61743,173.4835
61744,173.1513
61745,173.033
61746,169.9884
61747,166.6593
61748,163.8544
61749,161.4214
61750,161.19899999999996
61751,162.4224
61752,160.9084
61753,157.106
61754,151.7673
61755,146.4286
61756,141.09
61757,136.1962
61758,141.1411
61759,145.6219
61760,151.3288
61761,157.9167
61762,164.4009
61763,167.02700000000004
61764,167.02700000000004
61765,167.02700000000004
61766,168.6787
61767,170.5305
61768,171.9069
61769,172.4324
61770,173.1188
61771,174.2995
61772,176.9546
61773,179.6293
61774,182.2901
61775,184.1775
61776,184.4194
61777,183.5185
61778,182.6176
61779,182.3059
61780,182.4151
61781,182.5243
61782,182.6426
61783,183.0831
61784,183.5636
61785,184.9047
61786,187.7494
61787,191.6195
61788,195.4376
61789,199.2557
61790,203.0529
61791,205.0622
61792,203.9719
61793,202.6969
61794,200.9856
61795,190.6364
61796,179.4823
61797,172.3323
61798,170.2302
61799,172.9329
61800,177.4803
61801,182.3423
61802,187.2043
61803,190.5859
61804,189.526
61805,188.4661
61806,188.1481
61807,189.6025
61808,191.5825
61809,193.6224
61810,199.7083
61811,207.1518
61812,211.0711
61813,209.2292
61814,205.0651
61815,200.9009
61816,200.0191
61817,200.2782
61818,200.5205
61819,200.7608
61820,201.001
61821,200.1072
61822,198.8353
61823,197.4575
61824,198.6587
61825,203.1854
61826,206.2663
61827,205.4798
61828,203.0774
61829,199.7598
61830,196.1562
61831,193.5532
61832,193.857
61833,193.2159
61834,191.4514
61835,190.2502
61836,191.7812
61837,193.1944
61838,195.0908
61839,198.437
61840,202.0621
61841,202.2623
61842,201.3013
61843,200.2603
61844,201.6785
61845,206.1883
61846,212.1734
61847,218.1782
61848,224.6847
61849,225.9484
61850,223.5869
61851,218.8866
61852,215.7938
61853,213.6954
61854,212.8327
61855,210.7279
61856,205.3511
61857,199.9743
61858,194.5974
61859,193.0531
61860,201.0884
61861,210.6707
61862,210.0358
61863,209.3147
61864,210.6042
61865,214.683
61866,217.0771
61867,214.2743
61868,213.0731
61869,211.8719
61870,204.0641
61871,201.9267
61872,200.5776
61873,201.0979
61874,204.511
61875,207.6677
61876,205.5726
61877,200.0601
61878,189.8581
61879,180.3395
61880,173.0559
61881,169.1024
61882,168.0955
61883,168.1877
61884,170.1595
61885,173.6023
61886,177.0455
61887,180.4906
61888,183.9309
61889,186.2442
61890,186.2075
61891,184.1857
61892,182.1364
61893,182.7142
61894,185.4124
61895,191.2879
61896,199.8448
61897,208.0919
61898,212.0721
61899,209.8701
61900,207.3385
61901,204.8068
61902,202.2752
61903,200.1448
61904,198.721
61905,197.2822
61906,193.2699
61907,188.1003
61908,182.8962
61909,181.2706
61910,182.8428
61911,185.1435
61912,183.7045
61913,182.2655
61914,180.8264
61915,179.3874
61916,177.9483
61917,176.5093
61918,175.0703
61919,170.9911
61920,166.372
61921,164.9955
61922,172.3507
61923,181.8443
61924,187.7037
61925,188.6687
61926,183.8752
61927,174.0818
61928,166.3512
61929,165.4014
61930,167.02700000000004
61931,171.9581
61932,177.5047
61933,184.5666
61934,188.2482
61935,189.4912
61936,190.0036
61937,190.2502
61938,189.4492
61939,188.6248
61940,186.3814
61941,180.6406
61942,179.8692
61943,188.78620500000045
61944,188.63049333333376
61945,188.4645477777782
61946,188.26137444444487
61947,188.0057650000004
61948,187.69601055555597
61949,187.34677222222263
61950,186.98717666666707
61951,186.63675722222263
61952,186.30824888888932
61953,185.9910344444449
61954,185.67958944444493
61955,185.37251444444493
61956,185.08436222222275
61957,184.83331555555608
61958,184.6194216666672
61959,184.440744444445
61960,184.27141888888946
61961,184.0553583333339
61962,183.78292888888944
61963,209.3144
61964,209.6538
61965,214.8814
61966,214.5927
61967,215.8852
61968,218.2863
61969,220.6847
61970,222.0821
61971,222.0832
61972,220.8699
61973,219.8799
61974,211.4715
61975,201.8157
61976,191.2773
61977,180.755
61978,170.2973
61979,163.5836
61980,161.3213
61981,159.7197
61982,158.5185
61983,158.018
61984,158.0132
61985,157.5993
61986,157.017
61987,158.9046
61988,163.6497
61989,169.2902
61990,174.9306
61991,181.041
61992,182.968
61993,184.2693
61994,186.5132
61995,191.5849
61996,191.8519
61997,186.534
61998,178.5761
61999,170.5456
62000,167.9829
62001,168.6012
62002,176.8146
62003,190.1613
62004,203.4149
62005,209.9981
62006,210.2135
62007,211.7718
62008,215.3754
62009,219.9054
62010,218.3958
62011,216.8844
62012,215.4861
62013,213.171
62014,207.1304
62015,204.0641
62016,200.7024
62017,197.8579
62018,184.6152
62019,172.3912
62020,162.2623
62021,159.3527
62022,158.7051
62023,159.463
62024,158.393
62025,156.2547
62026,155.015
62027,164.03400000000005
62028,166.3803
62029,167.5025
62030,168.574
62031,169.02900000000002
62032,167.6627
62033,166.4014
62034,165.1401
62035,163.8789
62036,162.6176
62037,161.3564
62038,162.1221
62039,165.7257
62040,169.3293
62041,172.2723
62042,172.6562
62043,172.2322
62044,171.8083
62045,169.6171
62046,166.1637
62047,162.4224
62048,161.8218
62049,161.2212
62050,160.5114
62051,159.7551
62052,158.6952
62053,157.6353
62054,157.5592
62055,158.8605
62056,160.1627
62057,161.4734
62058,162.4355
62059,162.5745
62060,162.1975
62061,161.6334
62062,161.02100000000004
62063,158.9289
62064,156.0114
62065,150.8797
62066,145.7785
62067,140.709
62068,135.2085
62069,135.7243
62070,142.6312
62071,150.1812
62072,157.6509
62073,161.4853
62074,162.7241
62075,163.8452
62076,165.1412
62077,164.3644
62078,162.2022
62079,160.211
62080,162.3625
62081,164.3417
62082,163.6868
62083,162.1695
62084,160.6522
62085,159.8643
62086,159.6196
62087,165.0988
62088,170.1565
62089,175.6356
62090,176.6112
62091,175.9465
62092,175.30200000000005
62093,175.5446
62094,176.4182
62095,178.8392
62096,183.0179
62097,185.6456
62098,184.2442
62099,182.7154
62100,181.1866
62101,180.04
62102,180.2461
62103,180.739
62104,181.2253
62105,181.967
62106,182.8679
62107,184.6446
62108,187.1972
62109,190.5434
62110,192.7027
62111,191.3013
62112,190.1752
62113,189.8499
62114,191.9091
62115,194.6735
62116,196.0002
62117,195.3252
62118,195.7558
62119,196.957
62120,197.4575
62121,196.3376
62122,194.761
62123,193.0531
62124,192.4658
62125,191.8252
62126,191.4306
62127,191.3806
62128,191.3305
62129,191.2805
62130,191.2513
62131,191.1512
62132,190.7507
62133,190.3504
62134,189.3906
62135,188.26
62136,187.1295
62137,187.121
62138,187.5911
62139,188.0627
62140,188.5352
62141,188.3913
62142,187.7144
62143,186.7992
62144,185.8781
62145,185.0334
62146,184.6446
62147,184.2442
62148,183.6019
62149,182.8428
62150,181.5582
62151,180.1568
62152,178.7554
62153,177.354
62154,175.8358
62155,175.1018
62156,174.7273
62157,174.9498
62158,175.1722
62159,175.3949
62160,175.6278
62161,175.0178
62162,174.0626
62163,173.033
62164,172.9329
62165,173.8338
62166,176.1762
62167,178.3383
62168,180.5005
62169,180.0119
62170,178.6498
62171,177.3406
62172,175.24599999999995
62173,173.1705
62174,171.0949
62175,169.0194
62176,168.611
62177,168.3712
62178,167.6081
62179,166.0731
62180,164.5381
62181,163.0032
62182,161.881
62183,162.138
62184,162.395
62185,163.7315
62186,165.1972
62187,166.6629
62188,167.4995
62189,168.2569
62190,169.0143
62191,169.3883
62192,169.6104
62193,169.8324
62194,170.0545
62195,170.6195
62196,172.5007
62197,176.9319
62198,182.4199
62199,186.1096
62200,187.5257
62201,186.8412
62202,184.4735
62203,182.2422
62204,184.0236
62205,184.6346
62206,183.5015
62207,181.7027
62208,181.8515
62209,181.9212
62210,180.1891
62211,180.6632
62212,182.5786
62213,185.2768
62214,187.047
62215,185.7013
62216,184.3688
62217,183.043
62218,185.0094
62219,186.966
62220,188.9226
62221,189.6205
62222,188.4845
62223,184.3539
62224,178.2724
62225,171.7859
62226,165.2993
62227,159.4209
62228,157.8134
62229,157.8178
62230,158.9201
62231,160.6131
62232,162.3061
62233,164.6944
62234,167.2427
62235,169.7414
62236,171.9399
62237,173.9763
62238,175.035
62239,174.2596
62240,172.9089
62241,170.9302
62242,168.9516
62243,167.583
62244,170.3504
62245,173.2332
62246,172.0841
62247,170.8931
62248,170.5823
62249,170.8288
62250,169.8799
62251,168.8806
62252,167.8278
62253,168.8288
62254,168.4511
62255,168.5657
62256,169.3439
62257,170.0403
62258,169.8645
62259,168.2656
62260,166.6667
62261,165.0677
62262,164.9978
62263,166.02599999999995
62264,172.4428
62265,179.3558
62266,186.0375
62267,190.3846
62268,192.1742
62269,191.2748
62270,186.0294
62271,177.4351
62272,171.8018
62273,168.3041
62274,166.6266
62275,166.8849
62276,166.9049
62277,166.6266
62278,164.3417
62279,164.0458
62280,165.025
62281,168.0953
62282,170.3133
62283,171.2312
62284,171.7176
62285,172.0374
62286,172.2992
62287,172.4705
62288,172.6418
62289,172.8131
62290,171.5949
62291,170.1959
62292,169.0904
62293,168.6232
62294,169.1371
62295,169.6296
62296,169.0744
62297,168.0529
62298,166.6138
62299,166.4023
62300,166.766
62301,168.1792
62302,169.7641
62303,172.8044
62304,176.4776
62305,179.1258
62306,179.8398
62307,180.1905
62308,180.4965
62309,181.6368
62310,183.5269
62311,187.1911
62312,190.8553
62313,193.4534
62314,193.9145
62315,187.865
62316,178.6184
62317,168.5293
62318,161.0265
62319,159.0116
62320,157.2172
62321,155.4184
62322,153.6136
62323,153.016
62324,152.4164
62325,151.9907
62326,151.8233
62327,153.1696
62328,154.5272
62329,155.5503
62330,155.5186
62331,153.9504
62332,152.5371
62333,152.012
62334,153.2711
62335,154.8231
62336,156.4164
62337,155.9405
62338,154.57
62339,153.6136
62340,154.0314
62341,154.5559
62342,155.2256
62343,156.8632
62344,158.2619
62345,159.0922
62346,160.1902
62347,161.8218
62348,161.1071
62349,159.5332
62350,157.9592
62351,157.595
62352,159.1369
62353,160.6787
62354,162.2205
62355,163.1151
62356,161.0659
62357,156.8427
62358,152.6194
62359,148.3961
62360,146.006
62361,146.006
62362,146.35
62363,146.9256
62364,147.5013
62365,148.0769
62366,149.2434
62367,151.7123
62368,154.1812
62369,155.8442
62370,156.3897
62371,156.4502
62372,156.02200000000005
62373,155.1109
62374,153.9059
62375,152.7027
62376,152.7602
62377,153.2186
62378,153.6769
62379,153.773
62380,152.8754
62381,152.3229
62382,153.8418
62383,155.8158
62384,156.2997
62385,158.2783
62386,160.6847
62387,160.8205
62388,159.4234
62389,157.4682
62390,155.513
62391,153.5578
62392,152.0681
62393,151.0015
62394,150.5383
62395,153.2025
62396,155.8667
62397,158.8796
62398,161.9859
62399,163.7316
62400,163.6483
62401,163.3706
62402,163.3401
62403,163.5938
62404,164.2356
62405,167.2849
62406,170.3216
62407,173.3582
62408,174.5225
62409,174.2267
62410,173.7407
62411,170.8314
62412,167.3765
62413,164.9217
62414,163.4779
62415,162.3738
62416,161.5804
62417,160.8399
62418,160.02
62419,159.4292
62420,159.0463
62421,158.6635
62422,158.2806
62423,157.8511
62424,157.3569
62425,156.8628
62426,156.3686
62427,155.8744
62428,155.3802
62429,154.8861
62430,154.3912
62431,153.8977
62432,153.4134
62433,154.014
62434,155.9741
62435,158.2659
62436,160.5592
62437,162.2403
62438,162.5822
62439,162.3622
62440,162.1422
62441,161.9234
62442,161.7741
62443,161.6849
62444,161.5958
62445,161.5067
62446,161.4214
62447,161.2212
62448,161.2212
62449,161.2352
62450,159.7657
62451,158.0988
62452,156.4384
62453,154.7762
62454,153.2052
62455,152.0452
62456,151.011
62457,152.2863
62458,154.1407
62459,158.18
62460,162.2194
62461,164.024
62462,162.6102
62463,161.2867
62464,159.9621
62465,158.638
62466,157.4168
62467,157.806
62468,158.4242
62469,159.411
62470,159.8147
62471,158.6745
62472,156.6762
62473,154.3667
62474,152.0571
62475,149.7475
62476,147.6076
62477,146.1916
62478,145.0286
62479,144.0959
62480,143.0774
62481,142.0495
62482,141.1505
62483,141.2225
62484,141.972
62485,142.7001
62486,145.3177
62487,148.00799999999995
62488,148.8088
62489,149.5106
62490,150.5472
62491,151.9463
62492,153.3454
62493,154.7444
62494,155.691
62495,155.7448
62496,155.5548
62497,155.3583
62498,155.548
62499,157.2607
62500,158.9706
62501,160.6206
62502,163.8374
62503,165.8226
62504,166.0224
62505,164.3125
62506,162.6446
62507,160.9761
62508,159.8175
62509,160.8756
62510,161.9337
62511,162.4977
62512,162.3177
62513,162.8656
62514,162.5484
62515,160.586
62516,158.6237
62517,156.6614
62518,156.016
62519,156.2162
62520,160.9309
62521,166.7471
62522,172.5632
62523,177.6316
62524,178.4478
62525,179.4073
62526,177.8649
62527,173.6216
62528,169.8519
62529,171.2945
62530,173.0988
62531,170.6306
62532,174.5145
62533,175.2805
62534,174.2609
62535,173.56900000000005
62536,173.4421
62537,173.8338
62538,175.5987
62539,178.2541
62540,180.9095
62541,182.2422
62542,182.8851
62543,183.8902
62544,186.1872
62545,189.5349
62546,192.8827
62547,196.2305
62548,198.5002
62549,194.2108
62550,186.1495
62551,178.0882
62552,172.0911
62553,168.6434
62554,165.1957
62555,164.7499
62556,165.2048
62557,165.65099999999995
62558,167.8447
62559,171.1853
62560,173.9293
62561,175.0363
62562,175.8358
62563,179.2874
62564,182.9992
62565,186.7423
62566,189.0865
62567,189.5141
62568,190.05
62569,190.05
62570,187.0721
62571,181.9755
62572,176.8789
62573,170.6787
62574,161.0851
62575,151.4915
62576,147.3807
62577,146.3735
62578,147.6008
62579,151.5481
62580,155.4955
62581,159.4429
62582,162.1395
62583,162.3087
62584,161.7435
62585,159.8075
62586,155.7665
62587,152.3729
62588,151.3303
62589,151.849
62590,152.5686
62591,152.8339
62592,152.3698
62593,152.2583
62594,153.42
62595,154.5818
62596,155.7435
62597,156.9031
62598,158.0584
62599,159.6785
62600,161.5415
62601,164.1398
62602,166.2262
62603,165.8461
62604,165.4543
62605,167.9649
62606,170.9479
62607,173.9173
62608,175.9853
62609,176.4008
62610,173.8474
62611,170.8066
62612,167.7658
62613,164.7249
62614,161.8508
62615,159.7522
62616,159.0313
62617,158.5704
62618,158.5156
62619,158.6584
62620,158.8055
62621,158.944
62622,157.9355
62623,154.6577
62624,151.3799
62625,151.982
62626,153.4134
62627,159.7451
62628,166.1408
62629,170.8443
62630,172.8328
62631,169.047
62632,165.1897
62633,161.3156
62634,161.0883
62635,162.747
62636,161.0472
