,GR,DT,DRES,DEN,Depth,COND,CAL,Zone_Tertiary,Zone_Paleocene,Zone_Chalk,Zone_Jurassic
41423,59.8157,96.25,4.247,2.3879,3701.5,235.4603,9.3722,0,1,0,0
41424,62.5503,94.9418,2.822,2.3853,3701.6,354.3586,9.3722,0,1,0,0
41425,63.2965,84.738,2.6616,2.379,3701.7,375.7138,9.3722,0,1,0,0
41426,63.8569,77.7822,2.4664,2.3596,3701.8,405.4492,9.3347,0,1,0,0
41427,62.4998,73.7776,2.3995,2.3412,3701.9,416.7535,9.3378,0,1,0,0
41428,62.0047,73.5239,2.3461,2.3293,3702.0,426.2393,9.3659,0,1,0,0
41429,66.5845,77.0487,2.3351,2.3453,3702.1,428.2472,9.3722,0,1,0,0
41430,68.0052,84.5835,2.339,2.3368,3702.2,427.5331,9.3722,0,1,0,0
41431,62.2912,84.0377,2.3764,2.3222,3702.3,420.8046,9.3722,0,1,0,0
41432,60.0092,96.2441,2.3815,2.3133,3702.4,419.9034,9.3722,0,1,0,0
41433,60.1767,99.7504,2.3666,2.3183,3702.5,422.5471,9.3655,0,1,0,0
41434,54.4361,96.7962,2.4044,2.3205,3702.6,415.9041,9.3202,0,1,0,0
41435,61.9687,93.2808,2.43,2.3018,3702.7,411.5226,9.4226,0,1,0,0
41436,74.0406,96.5206,2.3739,2.2908,3702.8,421.2477,9.4554,0,1,0,0
41437,76.5624,90.1509,2.3159,2.2856,3702.9,431.7975,9.4554,0,1,0,0
41438,71.9551,81.4604,2.3811,2.2725,3703.0,419.974,9.4554,0,1,0,0
41439,69.3526,95.8683,2.5037,2.2533,3703.1,399.4089,9.4554,0,1,0,0
41440,69.8367,91.2897,2.5037,2.256,3703.2,399.4089,9.4545,0,1,0,0
41441,62.044,88.9482,2.4664,2.2709,3703.3,405.4492,9.4445,0,1,0,0
41442,58.2057,89.3911,2.4664,2.2788,3703.4,405.4492,9.4141,0,1,0,0
41443,59.3619,84.7454,2.5257,2.2924,3703.5,395.9298,9.3646,0,1,0,0
41444,67.6144,74.8987,2.6381,2.3022,3703.6,379.0607,9.3329,0,1,0,0
41445,85.3682,72.6002,2.6529,2.3074,3703.7,376.946,9.304,0,1,0,0
41446,89.8369,69.9624,2.806,2.312,3703.8,356.3792,9.2874,0,1,0,0
41447,91.9276,78.4206,3.0069,2.3267,3703.9,332.5684,9.2765,0,1,0,0
41448,95.6869,91.6523,3.1714,2.3267,3704.0,315.3181,9.2619,0,1,0,0
41449,105.8709,95.7005,3.5668,2.2880000000000003,3704.1,280.3633,9.2057,0,1,0,0
41450,110.5306,92.9509,2.997,2.2880000000000003,3704.2,333.667,9.2057,0,1,0,0
41451,112.102,82.5816,1.7818,2.2880000000000003,3704.3,561.2302,9.2197,0,1,0,0
41452,113.1363,84.8151,1.3192,2.2880000000000003,3704.4,758.0352,9.229,0,1,0,0
41453,113.2386,88.5313,1.1740000000000002,2.2880000000000003,3704.5,851.7888,9.2816,0,1,0,0
41454,110.1128,75.9372,1.2816,2.2880000000000003,3704.6,780.2747,9.289,0,1,0,0
41455,102.7845,70.6551,1.5243,2.3333,3704.7,656.0388,9.289,0,1,0,0
41456,99.7084,67.2378,1.4588,2.3333,3704.8,685.4949,9.289,0,1,0,0
41457,102.0078,66.7679,1.3292,2.38,3704.9,752.3322,9.3858,0,1,0,0
41458,99.8784,65.7049,1.2047,2.4064,3705.0,830.0822,9.4571,0,1,0,0
41459,99.0909,61.6519,1.2041,2.4173,3705.1,830.4958,9.6041,0,1,0,0
41460,99.8399,68.7787,1.4369,2.3904,3705.2,695.9426,9.7567,0,1,0,0
41461,100.1697,75.19800000000002,1.6697,2.4147,3705.3,598.91,9.8292,0,1,0,0
41462,101.0077,74.1871,1.6697,2.3847,3705.4,598.91,9.903,0,1,0,0
41463,100.1734,71.5611,2.354,2.3528,3705.5,424.8088,9.8972,0,1,0,0
41464,98.0075,68.76,2.9901,2.3192,3705.6,334.4369999999999,9.7163,0,1,0,0
41465,102.8201,67.2383,2.4909,2.336,3705.7,401.4613,9.4645,0,1,0,0
41466,110.0084,71.1666,2.3099,2.3578,3705.8,432.9192,9.6228,0,1,0,0
41467,108.9239,65.8334,2.2815,2.3774,3705.9,438.3081,9.1751,0,1,0,0
41468,107.0082,78.7005,2.376,2.3929,3706.0,420.8754,9.2428,0,1,0,0
41469,99.56,85.0,2.732,2.4083,3706.1,366.0322,9.3694,0,1,0,0
41470,94.2907,85.0,3.6738,2.4238,3706.2,272.1977,9.4381,0,1,0,0
41471,92.6087,73.0,5.976,2.44,3706.3,167.33599999999996,9.4548,0,1,0,0
41472,93.5873,79.1101,7.2847,2.4373,3706.4,137.274,9.4414,0,1,0,0
41473,100.7526,85.2071,7.8572,2.4272,3706.5,127.2718,9.3539,0,1,0,0
41474,99.1365,81.7636,8.4755,2.4007,3706.6,117.9871,9.4245,0,1,0,0
41475,93.5174,81.8758,9.639,2.3386,3706.7,103.7452,9.4526,0,1,0,0
41476,84.7809,82.1782,10.113,2.271,3706.8,98.8826,9.479,0,1,0,0
41477,55.0199,80.4909,10.2464,2.256,3706.9,97.5953,9.4687,0,1,0,0
41478,41.047,80.4909,10.3202,2.2713,3707.0,96.8973,8.8866,0,1,0,0
41479,39.4482,80.4909,10.3202,2.2936,3707.1,96.8973,8.715,0,1,0,0
41480,38.5173,75.5319,10.5166,2.324,3707.2,95.0878,8.642000000000001,0,1,0,0
41481,39.3631,75.5319,10.5452,2.3213,3707.3,94.8299,8.6311,0,1,0,0
41482,40.0031,76.4563,10.7386,2.296,3707.4,93.122,8.6343,0,1,0,0
41483,41.0031,78.8341,10.8082,2.2987,3707.5,92.5223,8.6083,0,1,0,0
41484,41.0031,84.5471,10.8751,2.3019,3707.6,91.9532,8.6247,0,1,0,0
41485,41.0031,74.6129,10.9829,2.3040000000000003,3707.7,91.0506,8.6312,0,1,0,0
41486,41.0031,71.2136,11.0889,2.3075,3707.8,90.1803,8.6524,0,1,0,0
41487,43.6986,78.5064,10.9685,2.313,3707.9,91.1702,8.6518,0,1,0,0
41488,45.5493,80.527,10.8362,2.3133,3708.0,92.2833,8.6542,0,1,0,0
41489,41.5617,78.7466,10.493,2.3122,3708.1,95.3016,8.6676,0,1,0,0
41490,37.6035,73.6447,10.2918,2.3129,3708.2,97.1647,8.6577,0,1,0,0
41491,41.3008,74.6051,9.6771,2.3136,3708.3,103.3367,8.6299,0,1,0,0
41492,41.8565,79.4092,8.931000000000003,2.3143,3708.4,111.9696,8.624,0,1,0,0
41493,43.0792,71.2971,8.0974,2.315,3708.5,123.4964,8.6379,0,1,0,0
41494,50.2999,69.3533,6.7185,2.3157,3708.6,148.8427,8.7137,0,1,0,0
41495,54.497,68.2027,6.7505,2.316,3708.7,148.1372,8.7119,0,1,0,0
41496,60.4017,77.9422,7.4811,2.3233,3708.8,133.6702,8.6394,0,1,0,0
41497,65.2629,77.6951,6.8648,2.3323,3708.9,145.6707,8.623,0,1,0,0
41498,66.2668,74.8621,5.8293,2.3344,3709.0,171.5472,8.6354,0,1,0,0
41499,79.4379,70.5884,5.3358,2.3357,3709.1,187.4133,8.6832,0,1,0,0
41500,83.2193,65.1109,4.9593,2.3369,3709.2,201.6414,8.7558,0,1,0,0
41501,77.6311,70.2626,4.5362,2.3439,3709.3,220.4488,8.8728,0,1,0,0
41502,91.2863,70.1153,4.0361,2.3515,3709.4,247.7639,8.8348,0,1,0,0
41503,94.4377,71.6242,3.509,2.3569,3709.5,284.9815,8.7105,0,1,0,0
41504,97.2115,73.0679,3.1369,2.3627,3709.6,318.7861,8.7582,0,1,0,0
41505,107.4202,76.9457,2.9967,2.358,3709.7,333.7004,8.7777,0,1,0,0
41506,111.2874,71.5093,2.9386,2.3377,3709.8,340.2981,8.835,0,1,0,0
41507,113.3627,68.2958,2.8851,2.3187,3709.9,346.6085,8.857000000000003,0,1,0,0
41508,108.7784,79.2386,2.7078,2.3080000000000003,3710.0,369.3035,8.8471,0,1,0,0
41509,102.7638,81.4663,2.7563,2.3439,3710.1,362.8052,8.7895,0,1,0,0
41510,96.0924,86.5223,2.9747,2.3467,3710.2,336.1684,8.7895,0,1,0,0
41511,94.6927,66.2952,3.5394,2.3427,3710.3,282.5338,8.8299,0,1,0,0
41512,81.6867,63.3234,3.1567,2.3427,3710.4,316.7865,8.8299,0,1,0,0
41513,73.3208,76.6923,2.4145,2.3343,3710.5,414.1644,9.0882,0,1,0,0
41514,70.4159,84.0802,1.7843,2.3237,3710.6,560.4439,9.1293,0,1,0,0
41515,73.6386,79.8428,1.9295,2.3117,3710.7,518.269,9.0422,0,1,0,0
41516,71.1354,69.5961,2.7453,2.3040000000000003,3710.8,364.2589,8.9276,0,1,0,0
41517,66.7482,66.4626,3.4357,2.3187,3710.9,291.0615,8.7151,0,1,0,0
41518,64.0049,72.774,3.4255,2.3144,3711.0,291.9282,8.7065,0,1,0,0
41519,78.843,73.7732,3.1894,2.3,3711.1,313.5386,8.7111,0,1,0,0
41520,80.71600000000002,72.9591,2.9903,2.2976,3711.2,334.4146,8.7333,0,1,0,0
41521,73.3358,73.4464,2.8218,2.2907,3711.3,354.3837,8.7184,0,1,0,0
41522,64.4661,80.782,2.6653,2.2924,3711.4,375.1923,8.7071,0,1,0,0
41523,60.8173,76.8266,2.5453,2.3171,3711.5,392.881,8.7099,0,1,0,0
41524,60.7774,82.6471,2.2336,2.3368,3711.6,447.7078,8.7707,0,1,0,0
41525,60.1474,85.0,1.8097,2.3565,3711.7,552.5778,8.9047,0,1,0,0
41526,58.4871,83.5,2.4182,2.3743,3711.8,413.5307,8.9265,0,1,0,0
41527,57.2532,83.3955,2.4791,2.3887,3711.9,403.3722,8.9921,0,1,0,0
41528,55.5135,73.9115,2.7515,2.3966,3712.0,363.4381,9.0142,0,1,0,0
41529,55.9447,65.7355,3.4108,2.3955,3712.1,293.1863,9.0454,0,1,0,0
41530,64.4649,79.0894,3.1045,2.3907,3712.2,322.1131,9.1064,0,1,0,0
41531,61.0683,80.0958,2.9625,2.3921,3712.3,337.5527,9.0989,0,1,0,0
41532,57.2486,81.3238,2.7064,2.3961,3712.4,369.4945,8.9694,0,1,0,0
41533,64.2082,85.9333,2.6062,2.3973,3712.5,383.7004,8.9341,0,1,0,0
41534,67.0051,85.8693,2.4483,2.3842,3712.6,408.4467,8.8861,0,1,0,0
41535,67.0051,85.8697,2.3625,2.3694,3712.7,423.2804,8.8382,0,1,0,0
41536,63.7548,73.9822,2.2968,2.3573,3712.8,435.3884,8.7902,0,1,0,0
41537,54.3332,72.6528,2.2806,2.3573,3712.9,438.4811,8.7902,0,1,0,0
41538,49.9738,73.37,2.2734,2.3579,3713.0,439.8698,8.7902,0,1,0,0
41539,48.5872,74.3056,2.2214,2.3501,3713.1,450.1666,8.5445,0,1,0,0
41540,50.6567,78.9618,2.2052,2.3453,3713.2,453.4736,8.6635,0,1,0,0
41541,49.9838,82.6882,2.416,2.3532,3713.3,413.9073,8.8154,0,1,0,0
41542,48.7111,78.2253,2.487,2.3653,3713.4,402.0909,8.8917,0,1,0,0
41543,46.3559,77.9155,2.6088,2.3653,3713.5,383.318,8.9417,0,1,0,0
41544,49.4913,81.0673,2.7491,2.3713,3713.6,363.7554,8.9216,0,1,0,0
41545,59.7115,85.0,2.9079,2.3831,3713.7,343.8908,8.8317,0,1,0,0
41546,55.3947,75.25,3.0039,2.3793,3713.8,332.9005,8.7946,0,1,0,0
41547,50.104,75.25,3.0758,2.3743,3713.9,325.1187,8.7895,0,1,0,0
41548,54.3645,78.5406,3.0224,2.3693,3714.0,330.8629,8.7895,0,1,0,0
41549,60.5657,85.2842,2.9359,2.3606,3714.1,340.6111,8.7895,0,1,0,0
41550,68.468,72.8007,2.9465,2.3482,3714.2,339.3857,8.7895,0,1,0,0
41551,71.2981,68.7929,2.9856,2.3387,3714.3,334.941,8.7292,0,1,0,0
41552,72.7002,79.1395,3.0194,2.331,3714.4,331.1917,8.6675,0,1,0,0
41553,79.2424,77.2701,3.0364,2.2953,3714.5,329.3374,8.6541,0,1,0,0
41554,94.5589,71.1542,3.0117,2.268,3714.6,332.0384,8.6629,0,1,0,0
41555,94.5565,70.6351,3.0237,2.268,3714.7,330.7206,8.5712,0,1,0,0
41556,94.242,73.9832,3.0476,2.2729,3714.8,328.1269999999999,8.5402,0,1,0,0
41557,105.1195,74.5144,3.0332,2.3013,3714.9,329.6848,8.4817,0,1,0,0
41558,103.7216,74.676,3.0126,2.3,3715.0,331.9392,8.4998,0,1,0,0
41559,98.6139,70.9606,2.7626,2.3459,3715.1,361.9778,8.9213,0,1,0,0
41560,93.0714,67.2451,2.4364,2.3587,3715.2,410.4417,9.0217,0,1,0,0
41561,84.6996,63.5297,2.8634,2.3715,3715.3,349.2352,9.2973,0,1,0,0
41562,84.6785,64.9696,3.2644,2.388,3715.4,306.335,9.2634,0,1,0,0
41563,83.7022,79.1579,3.4387,2.3399,3715.5,290.8076,9.1934,0,1,0,0
41564,78.5245,80.8803,3.5169,2.333,3715.6,284.3413,9.1042,0,1,0,0
41565,66.4714,76.2822,3.5028,2.3745,3715.7,285.4859,9.062,0,1,0,0
41566,60.9717,68.9087,3.4086,2.4242,3715.8,293.3756,8.9662,0,1,0,0
41567,63.6174,69.9645,3.3528,2.4653,3715.9,298.2582,8.956,0,1,0,0
41568,58.3921,86.4265,2.9222,2.4452,3716.0,342.2079,8.9525,0,1,0,0
41569,55.8963,88.0,2.6427,2.4103,3716.1,378.4009,8.9431,0,1,0,0
41570,60.8384,80.3823,2.528,2.3746,3716.2,395.5696,8.8927,0,1,0,0
41571,58.5782,72.7646,2.1438,2.342,3716.3,466.4614,8.8435,0,1,0,0
41572,55.8685,71.775,1.6094,2.3183,3716.4,621.3495,8.8397,0,1,0,0
41573,57.9727,67.029,1.5032,2.3043,3716.5,665.2474,8.8711,0,1,0,0
41574,59.9684,57.9205,1.93,2.2963,3716.6,518.1347,8.9301,0,1,0,0
41575,62.9796,64.75,2.8618,2.2893,3716.7,349.4304,8.9214,0,1,0,0
41576,70.2631,65.0067,2.3613,2.2902,3716.8,423.4955,8.8928,0,1,0,0
41577,69.8264,65.5,1.3929,2.2897,3716.9,717.9266,8.8654,0,1,0,0
41578,66.7278,68.8962,1.7329,2.2886,3717.0,577.0673,8.8452,0,1,0,0
41579,77.3895,70.5168,2.2418,2.294,3717.1,446.0701,8.817,0,1,0,0
41580,75.0794,67.2416,6.1493,2.3013,3717.2,162.6201,8.82,0,1,0,0
41581,69.9463,75.8731,3.2532,2.3040000000000003,3717.3,307.3896,8.8243,0,1,0,0
41582,69.777,86.5,3.3034,2.2932,3717.4,302.7184,8.7408,0,1,0,0
41583,72.5371,86.5,3.5675,2.2691,3717.5,280.3083,8.7082,0,1,0,0
41584,75.1294,73.75,1.7618,2.2587,3717.6,567.6013,8.7063,0,1,0,0
41585,71.9619,71.7909,1.8677,2.2587,3717.7,535.4179,8.6712,0,1,0,0
41586,74.8444,63.4656,2.7888,2.2594,3717.8,358.5772,8.6669,0,1,0,0
41587,75.3184,62.3883,3.5547,2.256,3717.9,281.3177,8.6596,0,1,0,0
41588,69.8141,58.5439,3.7927,2.2573,3718.0,263.6644,8.671,0,1,0,0
41589,70.7823,59.6924,4.1051,2.2713,3718.1,243.5994,8.6939,0,1,0,0
41590,71.6053,64.92699999999999,4.2101,2.2853,3718.2,237.524,8.7046,0,1,0,0
41591,84.2529,86.5,4.3666,2.3533,3718.3,229.0111,8.7063,0,1,0,0
41592,81.0922,86.5,4.5564,2.4159,3718.4,219.4715,8.7063,0,1,0,0
41593,69.3487,87.25,4.8327,2.4011,3718.5,206.9237,8.7063,0,1,0,0
41594,66.3527,88.0,5.9603,2.3847,3718.6,167.7768,8.7063,0,1,0,0
41595,62.5597,84.0693,7.1941,2.3889,3718.7,139.0028,8.7171,0,1,0,0
41596,59.38399999999999,78.5014,6.5368,2.3772,3718.8,152.9801,8.7528,0,1,0,0
41597,61.0656,72.5151,4.6214,2.3417,3718.9,216.3846,8.8021,0,1,0,0
41598,74.7642,83.2907,3.7469,2.3080000000000003,3719.0,266.8873,8.8659,0,1,0,0
41599,92.9253,92.9106,2.9523,2.3093,3719.1,338.719,8.8728,0,1,0,0
41600,69.184,94.3605,2.7892,2.2903,3719.2,358.5257,8.8173,0,1,0,0
41601,58.4848,67.414,3.3472,2.28,3719.3,298.7572,8.7972,0,1,0,0
41602,57.1048,74.1461,5.0717,2.28,3719.4,197.1725,8.7907,0,1,0,0
41603,60.0,90.8572,7.6144,2.2777,3719.5,131.3301,8.7895,0,1,0,0
41604,71.6215,98.9116,5.7513,2.2747,3719.6,173.8737,8.7895,0,1,0,0
41605,107.6944,100.5236,5.1804,2.2818,3719.7,193.0353,8.7905,0,1,0,0
41606,105.3475,100.9379,4.6218,2.2915,3719.8,216.3659,8.7923,0,1,0,0
41607,101.0077,101.1247,6.3163,2.3045,3719.9,158.3205,8.8014,0,1,0,0
41608,69.7661,100.8518,8.5109,2.3149,3720.0,117.4964,8.8163,0,1,0,0
41609,67.0502,100.75,9.1414,2.302,3720.1,109.3924,8.8251,0,1,0,0
41610,61.6139,97.3909,10.4273,2.289,3720.2,95.9021,8.7235,0,1,0,0
41611,58.2532,95.7745,11.7132,2.2843,3720.3,85.3738,8.6994,0,1,0,0
41612,62.1466,94.5484,11.7132,2.2693,3720.4,85.3738,8.6495,0,1,0,0
41613,64.0304,87.5216,14.9562,2.268,3720.5,66.8619,8.6703,0,1,0,0
41614,65.1657,92.5833,16.0079,2.244,3720.6,62.4692,8.6773,0,1,0,0
41615,62.0957,97.6918,17.3174,2.2406,3720.7,57.7454,8.6479,0,1,0,0
41616,59.0586,96.3929,18.7072,2.2369,3720.8,53.4554,8.655,0,1,0,0
41617,60.483,95.1052,18.7072,2.2343,3720.9,53.4554,8.6366,0,1,0,0
41618,58.0649,91.1815,18.7072,2.2333,3721.0,53.4554,8.6242,0,1,0,0
41619,57.6918,87.2272,19.1549,2.2282,3721.1,52.206,8.623,0,1,0,0
41620,59.0987,97.8165,17.2948,2.2227,3721.2,57.8209,8.623,0,1,0,0
41621,61.33,100.5697,11.5467,2.2315,3721.3,86.6048,8.623,0,1,0,0
41622,58.8148,101.2038,8.7452,2.2318,3721.4,114.3484,8.623,0,1,0,0
41623,57.8804,98.099,7.0748,2.228,3721.5,141.3468,8.6418,0,1,0,0
41624,57.2276,98.1944,7.1276,2.2315,3721.6,140.2997,8.6663,0,1,0,0
41625,54.4854,96.5188,7.5426,2.2398,3721.7,132.5803,8.6751,0,1,0,0
41626,48.9982,95.5245,8.1056,2.2495,3721.8,123.3715,8.6331,0,1,0,0
41627,40.9215,94.8154,8.8376,2.2468,3721.9,113.1529,8.623,0,1,0,0
41628,36.295,92.6422,9.0868,2.2442,3722.0,110.0497,8.6242,0,1,0,0
41629,38.0473,93.4003,8.8969,2.2573,3722.1,112.3987,8.6375,0,1,0,0
41630,40.8952,92.2461,8.8317,2.2431,3722.2,113.2285,8.6761,0,1,0,0
41631,38.4789,90.971,8.7998,2.2419,3722.3,113.6389,8.6955,0,1,0,0
41632,37.5375,91.8156,8.7884,2.2467,3722.4,113.7864,8.7053,0,1,0,0
41633,37.5596,93.762,8.7392,2.2509,3722.5,114.427,8.7089,0,1,0,0
41634,44.0034,92.7243,8.69,2.2579,3722.6,115.0748,8.7234,0,1,0,0
41635,44.1604,92.2606,8.6408,2.2545,3722.7,115.73,8.751,0,1,0,0
41636,45.6497,91.8325,8.6408,2.2453,3722.8,115.73,8.7786,0,1,0,0
41637,46.0035,92.5496,8.405,2.2546,3722.9,118.9768,8.7895,0,1,0,0
41638,33.0025,93.0012,8.2717,2.264,3723.0,120.8941,8.7873,0,1,0,0
41639,33.3727,93.8633,8.1666,2.247,3723.1,122.45,8.7539,0,1,0,0
41640,34.8534,87.7245,8.3056,2.2439,3723.2,120.4007,8.7224,0,1,0,0
41641,40.5145,84.8033,8.3901,2.2435,3723.3,119.1881,8.7122,0,1,0,0
41642,42.6901,93.3101,8.5574,2.2431,3723.4,116.8579,8.7308,0,1,0,0
41643,40.6575,95.61,8.6099,2.2427,3723.5,116.1454,8.7688,0,1,0,0
41644,41.8495,95.0423,8.8077,2.2504,3723.6,113.537,8.7311,0,1,0,0
41645,39.9851,94.0794,8.8637,2.2533,3723.7,112.8197,8.7063,0,1,0,0
41646,37.4677,92.7282,8.9786,2.2535,3723.8,111.3759,8.7063,0,1,0,0
41647,37.4186,92.1061,8.9786,2.2577,3723.9,111.3759,8.7073,0,1,0,0
41648,41.3021,87.9007,8.9786,2.2649,3724.0,111.3759,8.7246,0,1,0,0
41649,40.2545,81.9405,8.6408,2.268,3724.1,115.73,8.7571,0,1,0,0
41650,36.5714,86.4312,8.5629,2.2747,3724.2,116.7829,8.7895,0,1,0,0
41651,39.1944,91.7356,8.1178,2.2783,3724.3,123.1861,8.7895,0,1,0,0
41652,40.9797,86.2424,7.8511,2.2672,3724.4,127.3707,8.7895,0,1,0,0
41653,41.2618,94.5918,7.3863,2.24,3724.5,135.3858,8.8563,0,1,0,0
41654,41.2224,91.2122,7.3863,2.2785,3724.6,135.3858,8.8392,0,1,0,0
41655,37.6989,79.1622,5.6371,2.3024,3724.7,177.3962,8.8711,0,1,0,0
41656,32.5704,72.2084,5.6371,2.316,3724.8,177.3962,9.0374,0,1,0,0
41657,31.0024,75.2797,4.9501,2.3274,3724.9,202.0161,9.2268,0,1,0,0
41658,31.0024,67.4305,4.0705,2.3375,3725.0,245.6701,9.3191,0,1,0,0
41659,38.0029,76.098,3.8579,2.3453,3725.1,259.2084,9.3535,0,1,0,0
41660,38.0029,70.4366,3.6563,2.3413,3725.2,273.5005,9.3714,0,1,0,0
41661,39.4355,68.5312,3.5918,2.3398,3725.3,278.4119,9.3902,0,1,0,0
41662,46.6438,68.3024,3.4477,2.3226,3725.4,290.0484,9.4171,0,1,0,0
41663,76.2478,70.3384,2.6615,2.2901,3725.5,375.728,9.5077,0,1,0,0
41664,102.8904,58.5756,2.5798,2.2293,3725.6,387.627,9.6213,0,1,0,0
41665,111.6503,67.1267,2.137,2.1762,3725.7,467.9457,9.7115,0,1,0,0
41666,104.442,77.059,2.0431,2.1358,3725.8,489.4523,9.7587,0,1,0,0
41667,97.6555,76.3543,1.9553,2.1325,3725.9,511.4305,9.8576,0,1,0,0
41668,100.1543,81.1535,1.9096,2.1443,3726.0,523.6699,9.8951,0,1,0,0
41669,101.0077,75.7862,2.3903,2.1653,3726.1,418.3575,9.9549,0,1,0,0
41670,91.007,71.3584,2.5752,2.164,3726.2,388.3193,9.9495,0,1,0,0
41671,91.007,67.0369,2.9004,2.1333,3726.3,344.78,9.9098,0,1,0,0
41672,85.7435,63.2904,2.9695,2.1307,3726.4,336.75699999999995,9.9037,0,1,0,0
41673,86.4511,63.5789,1.7771,2.1813,3726.5,562.7145,9.9169,0,1,0,0
41674,97.1141,65.8994,1.443,2.188,3726.6,693.0007,9.876,0,1,0,0
41675,108.1196,67.0406,1.4353,2.1630000000000003,3726.7,696.7184,9.7631,0,1,0,0
41676,114.9882,70.7592,1.4351,2.1847,3726.8,696.8156,9.3936,0,1,0,0
41677,127.0486,74.3152,1.4824,2.2001,3726.9,674.5818,9.1931,0,1,0,0
41678,117.4207,69.7908,1.7908,2.2718,3727.0,558.4097,9.0885,0,1,0,0
41679,94.0072,60.9924,1.9839,2.35,3727.1,504.0577,8.9662,0,1,0,0
41680,92.695,59.8959,2.053,2.4253,3727.2,487.0921,8.9611,0,1,0,0
41681,90.0069,60.8821,2.8482,2.4897,3727.3,351.0989,8.999,0,1,0,0
41682,90.7144,52.4411,3.0741,2.52,3727.4,325.2985,9.1507,0,1,0,0
41683,98.3713,51.5518,3.0332,2.4345,3727.5,329.6848,9.2547,0,1,0,0
41684,113.8616,68.3746,3.6354,2.349,3727.6,275.0729,9.3373,0,1,0,0
41685,109.1388,74.3629,4.431,2.2636,3727.7,225.6827,9.315,0,1,0,0
41686,104.7883,60.8426,4.431,2.1877,3727.8,225.6827,9.2514,0,1,0,0
41687,100.0251,60.1972,5.0558,2.1979,3727.9,197.7926,8.7798,0,1,0,0
41688,88.5061,58.2917,5.0178,2.3048,3728.0,199.2905,8.7777,0,1,0,0
41689,90.2963,53.9051,4.7896,2.396,3728.1,208.7857,9.1015,0,1,0,0
41690,97.1368,60.6641,4.756,2.4043,3728.2,210.2607,9.1015,0,1,0,0
41691,92.487,64.7673,4.8874,2.4453,3728.3,204.6078,8.7903,0,1,0,0
41692,88.7957,71.5744,4.8874,2.444,3728.4,204.6078,8.793,0,1,0,0
41693,88.0801,66.2997,5.0157,2.4372,3728.5,199.374,8.9206,0,1,0,0
41694,89.8208,68.0657,5.0401,2.4184,3728.6,198.4088,9.2261,0,1,0,0
41695,91.6829,70.9222,5.0401,2.356,3728.7,198.4088,9.3243,0,1,0,0
41696,96.2508,68.9848,4.6299,2.3196,3728.8,215.9874,9.3379,0,1,0,0
41697,93.1557,69.1225,4.6299,2.2227,3728.9,215.9874,9.833,0,1,0,0
41698,84.1313,70.3507,4.2273,2.2227,3729.0,236.5576,9.833,0,1,0,0
41699,82.8815,64.2932,3.6138,2.2198,3729.1,276.717,9.7797,0,1,0,0
41700,83.6214,64.4085,2.9917,2.2173,3729.2,334.2581,9.7293,0,1,0,0
41701,82.8733,78.6912,2.8545,2.2329,3729.3,350.324,9.7293,0,1,0,0
41702,77.6579,77.9143,2.5418,2.2869,3729.4,393.422,9.9497,0,1,0,0
41703,78.4722,61.7524,2.5418,2.3453,3729.5,393.422,9.8382,0,1,0,0
41704,84.6737,69.6558,2.9001,2.4037,3729.6,344.8157,9.7634,0,1,0,0
41705,80.4306,69.6576,3.0494,2.456,3729.7,327.9333,8.3806,0,1,0,0
41706,85.1087,66.2043,3.3005,2.4511,3729.8,302.9844,8.3806,0,1,0,0
41707,85.1867,72.023,3.3514,2.44,3729.9,298.3828,8.7405,0,1,0,0
41708,80.0061,73.5024,3.1901,2.446,3730.0,313.4698,8.8753,0,1,0,0
41709,85.9772,63.4485,3.1901,2.4627,3730.1,313.4698,8.9656,0,1,0,0
41710,102.0078,65.1353,3.2624,2.424,3730.2,306.5228,9.7399,0,1,0,0
41711,92.6275,68.6238,3.3851,2.4227,3730.3,295.4123,9.9339,0,1,0,0
41712,92.9613,67.4795,3.7295,2.2753,3730.4,268.1324,10.1132,0,1,0,0
41713,109.5699,73.4685,4.5545,2.1213,3730.5,219.5631,10.1987,0,1,0,0
41714,109.8616,73.4685,5.1746,2.1235,3730.6,193.2516,9.9121,0,1,0,0
41715,109.0083,72.8707,5.4276,2.1267,3730.7,184.2435,9.5972,0,1,0,0
41716,111.0866,72.8251,5.0745,2.1871,3730.8,197.0638,9.3771,0,1,0,0
41717,112.0086,68.8589,5.1274,2.2386,3730.9,195.0306,9.289,0,1,0,0
41718,106.991,72.711,7.2485,2.2687,3731.0,137.9596,9.4804,0,1,0,0
41719,104.008,77.5155,4.8719,2.2953,3731.1,205.2587,9.6856,0,1,0,0
41720,107.0156,79.2491,2.5587,2.3128,3731.2,390.8235,9.7655,0,1,0,0
41721,113.0087,85.5891,2.8009,2.3107,3731.3,357.0281,9.9049,0,1,0,0
41722,110.997,72.8104,3.3285,2.296,3731.4,300.4356,10.1377,0,1,0,0
41723,105.9698,70.8081,3.1672,2.3080000000000003,3731.5,315.7363,10.0793,0,1,0,0
41724,102.2223,71.4801,2.9834,2.3582,3731.6,335.1880000000001,9.7946,0,1,0,0
41725,93.0347,70.4227,2.8658,2.3282,3731.7,348.9427,9.6429,0,1,0,0
41726,97.5354,69.6913,2.7216,2.2856,3731.8,367.4309,9.1939,0,1,0,0
41727,108.0083,72.0851,2.4614,2.2453,3731.9,406.2729,9.0353,0,1,0,0
