,Wellname,Depth,GR,CAL,DRES,COND,DT,DEN,DTS,Zone_Chalk,Zone_Jurassic,Zone_Paleocene,Zone_Tertiary
3162,22-12a-10,8169.5,50.8872,8.2459,0.6729,1486.1049,105.4277,2.4097,206.9969,0,0,1,0
3163,22-12a-10,8170.0,48.8323,8.2787,0.6963,1436.1625,105.5277,2.3993,206.5352,0,0,1,0
3164,22-12a-10,8170.5,46.401,8.3091,0.6665,1500.3751,105.6278,2.3877,206.0829,0,0,1,0
3165,22-12a-10,8171.0,46.257,8.357999999999999,0.6517,1534.4484,105.7715,2.3741,205.9391,0,0,1,0
3166,22-12a-10,8171.5,46.8578,8.3864,0.6217,1608.4929,107.608,2.3606,206.1938,0,0,1,0
3167,22-12a-10,8172.0,46.3387,8.3941,0.6224,1606.6838,110.3773,2.3488,206.7019,0,0,1,0
3168,22-12a-10,8172.5,45.1655,8.3762,0.6669,1499.4752,111.1097,2.3368,206.8644,0,0,1,0
3169,22-12a-10,8173.0,44.2216,8.3507,0.6654,1502.8553,110.1639,2.3438,206.8962,0,0,1,0
3170,22-12a-10,8173.5,44.4808,8.3071,0.6778,1475.3615,107.8958,2.3409,206.0863,0,0,1,0
3171,22-12a-10,8174.0,43.6877,8.3069,0.6829999999999999,1464.1288,105.6313,2.3428,204.2886,0,0,1,0
3172,22-12a-10,8174.5,41.0976,8.3305,0.7157,1397.2335,104.2607,2.3314,202.4252,0,0,1,0
3173,22-12a-10,8175.0,38.0476,8.354,0.7251,1379.1201,103.8123,2.3267,201.3362,0,0,1,0
3174,22-12a-10,8175.5,37.8859,8.3573,0.7311,1367.8019,103.9849,2.325,201.7597,0,0,1,0
3175,22-12a-10,8176.0,37.8998,8.3225,0.7175,1393.7283,105.8646,2.3265,203.3746,0,0,1,0
3176,22-12a-10,8176.5,37.8804,8.2485,0.7084,1411.6318,107.67,2.3373,205.3262,0,0,1,0
3177,22-12a-10,8177.0,38.7366,8.2578,0.691,1447.178,108.0567,2.3563,207.5249,0,0,1,0
3178,22-12a-10,8177.5,39.3546,8.2672,0.7221,1384.8497,108.1908,2.3665,208.8904,0,0,1,0
3179,22-12a-10,8178.0,39.9446,8.3015,0.7681,1301.9138,107.7691,2.376,208.9912,0,0,1,0
3180,22-12a-10,8178.5,41.0635,8.3017,0.7274,1374.7594,107.2716,2.3877,208.0275,0,0,1,0
3181,22-12a-10,8179.0,44.2739,8.3017,0.7035,1421.4641,105.4012,2.3886,205.1253,0,0,1,0
3182,22-12a-10,8179.5,46.2214,8.3017,0.7102,1408.0541,102.8954,2.3816,202.1636,0,0,1,0
3183,22-12a-10,8180.0,45.197,8.3017,0.7586,1318.2178,102.1181,2.3755,199.4064,0,0,1,0
3184,22-12a-10,8180.5,43.1389,8.3017,0.763,1310.616,102.0259,2.371,198.3031,0,0,1,0
3185,22-12a-10,8181.0,41.0194,8.3017,0.7195,1389.854,102.0259,2.371,197.9236,0,0,1,0
3186,22-12a-10,8181.5,39.7687,8.306000000000001,0.6858,1458.151,102.0122,2.3724,197.688,0,0,1,0
3187,22-12a-10,8182.0,38.8366,8.3107,0.655,1526.7177,101.8578,2.3759,197.4289,0,0,1,0
3188,22-12a-10,8182.5,39.0342,8.3107,0.6456,1548.9467,101.7034,2.3781,195.8843,0,0,1,0
3189,22-12a-10,8183.0,41.0545,8.3083,0.6365,1571.0919,100.6613,2.3725,194.2575,0,0,1,0
3190,22-12a-10,8183.5,42.3523,8.3059,0.6644,1505.1174,100.2153,2.3771,192.4401,0,0,1,0
3191,22-12a-10,8184.0,41.5768,8.297,0.7044,1419.6479,101.2906,2.3833,191.2115,0,0,1,0
3192,22-12a-10,8184.5,39.8681,8.2802,0.6886,1452.2219,101.6611,2.3919,190.3029,0,0,1,0
3193,22-12a-10,8185.0,36.048,8.2646,0.6613,1512.1729999999998,101.4935,2.3749,189.7711,0,0,1,0
3194,22-12a-10,8185.5,33.8127,8.2591,0.6396,1563.4772,101.7683,2.3494,189.8246,0,0,1,0
3195,22-12a-10,8186.0,33.3962,8.2591,0.5878,1701.2589,101.9922,2.326,189.189,0,0,1,0
3196,22-12a-10,8186.5,34.2626,8.2591,0.5954,1679.5432,102.2162,2.3198,187.8312,0,0,1,0
3197,22-12a-10,8187.0,34.0457,8.2591,0.6714,1489.425,101.2537,2.3503,185.9672,0,0,1,0
3198,22-12a-10,8187.5,33.1684,8.2697,0.6881,1453.2772,100.2879,2.369,183.9521,0,0,1,0
3199,22-12a-10,8188.0,32.5471,8.2854,0.6783,1474.2739,99.3221,2.3585,182.0278,0,0,1,0
3200,22-12a-10,8188.5,32.2074,8.301,0.6737,1484.3402,98.4431,2.3275,181.0929,0,0,1,0
3201,22-12a-10,8189.0,33.0417,8.3167,0.6958,1437.1946,97.6946,2.2909,180.9349,0,0,1,0
3202,22-12a-10,8189.5,33.9626,8.3416,0.7259,1377.6002,97.275,2.2921,181.4626,0,0,1,0
3203,22-12a-10,8190.0,34.0276,8.3688,0.745,1342.2819,97.4007,2.3177,181.6215,0,0,1,0
3204,22-12a-10,8190.5,33.1903,8.3948,0.7616,1313.0251,98.045,2.3487,182.5506,0,0,1,0
3205,22-12a-10,8191.0,31.6787,8.3742,0.7865,1271.4558,98.9255,2.3684,184.0209,0,0,1,0
3206,22-12a-10,8191.5,32.1377,8.346,0.7822,1278.4454,99.7226,2.3502,185.3198,0,0,1,0
3207,22-12a-10,8192.0,33.876,8.33,0.7252,1378.9299,100.3888,2.3334,185.5776,0,0,1,0
3208,22-12a-10,8192.5,35.697,8.314,0.7142,1400.168,100.881,2.3282,185.2634,0,0,1,0
3209,22-12a-10,8193.0,36.6379,8.3045,0.7485,1336.0054,102.0698,2.3419,185.4699,0,0,1,0
3210,22-12a-10,8193.5,37.8034,8.3501,0.706,1416.4307,103.6557,2.349,186.4724,0,0,1,0
3211,22-12a-10,8194.0,39.5678,8.3654,0.7178,1393.1456,103.709,2.3335,186.5925,0,0,1,0
3212,22-12a-10,8194.5,41.3828,8.3377,0.6866,1456.4520000000002,103.7331,2.3187,186.4374,0,0,1,0
3213,22-12a-10,8195.0,42.3656,8.3102,0.6731,1485.6633,103.7572,2.3075,185.4443,0,0,1,0
3214,22-12a-10,8195.5,41.5802,8.2826,0.6372,1569.366,102.4539,2.3009,185.0794,0,0,1,0
3215,22-12a-10,8196.0,39.8115,8.2612,0.6682,1496.5579,100.424,2.2943,184.1176,0,0,1,0
3216,22-12a-10,8196.5,38.5728,8.2607,0.7659999999999999,1305.483,99.1344,2.2942,183.3338,0,0,1,0
3217,22-12a-10,8197.0,37.6407,8.2784,0.7492,1334.7571,99.0781,2.3213,182.4497,0,0,1,0
3218,22-12a-10,8197.5,37.8184,8.3018,0.6947,1439.4702,99.08,2.353,181.998,0,0,1,0
3219,22-12a-10,8198.0,39.9692,8.3,0.7256,1378.1698,99.0773,2.3647,181.352,0,0,1,0
3220,22-12a-10,8198.5,42.6219,8.3011,0.8137,1228.9541,99.0746,2.3609,180.9145,0,0,1,0
3221,22-12a-10,8199.0,45.2147,8.2775,0.9268,1078.9814,99.0718,2.3441,180.2686,0,0,1,0
3222,22-12a-10,8199.5,48.1433,8.2628,0.9199,1087.0747,99.0696,2.3264,179.9972,0,0,1,0
3223,22-12a-10,8200.0,49.2872,8.2646,0.9231,1083.3063,99.0718,2.3186,179.9871,0,0,1,0
3224,22-12a-10,8200.5,49.456,8.2663,0.9429,1060.5579,99.0739,2.326,180.4659,0,0,1,0
3225,22-12a-10,8201.0,50.5599,8.3014,0.9756,1025.0103,99.076,2.3437,181.1182,0,0,1,0
3226,22-12a-10,8201.5,52.3779,8.3186,0.973,1027.7493,99.0782,2.3553,181.4727,0,0,1,0
3227,22-12a-10,8202.0,53.791,8.3401,0.9734,1027.3269,99.7304,2.369,181.6281,0,0,1,0
3228,22-12a-10,8202.5,53.6215,8.3253,0.9525,1049.8688,100.608,2.377,182.0589,0,0,1,0
3229,22-12a-10,8203.0,53.5841,8.3077,0.883,1132.5028,98.7993,2.3781,182.8303,0,0,1,0
3230,22-12a-10,8203.5,56.0972,8.3086,0.9045,1105.5831,98.9058,2.377,183.7293,0,0,1,0
3231,22-12a-10,8204.0,60.2404,8.3476,1.1458,872.7527,99.5624,2.3923,184.092,0,0,1,0
3232,22-12a-10,8204.5,63.7788,8.3823,1.3841,722.4911,100.4889,2.3975,185.5255,0,0,1,0
3233,22-12a-10,8205.0,61.6717,8.3487,0.866,1154.7344,101.0821,2.3828,187.5579,0,0,1,0
3234,22-12a-10,8205.5,56.2002,8.3006,0.6367,1570.5985,103.3361,2.3471,190.3862,0,0,1,0
3235,22-12a-10,8206.0,50.0233,8.2585,0.6392,1564.4557,105.5017,2.3276,192.6913,0,0,1,0
3236,22-12a-10,8206.5,46.3209,8.2803,0.6406,1561.0365,106.74,2.3271,194.4767,0,0,1,0
3237,22-12a-10,8207.0,45.9131,8.314,0.6876,1454.3339,107.0292,2.3311,195.4209,0,0,1,0
3238,22-12a-10,8207.5,47.4,8.3585,0.7249,1379.5006,105.5796,2.3544,194.6189,0,0,1,0
3239,22-12a-10,8208.0,49.6195,8.38,0.7827,1277.6287,104.0861,2.3719,193.112,0,0,1,0
3240,22-12a-10,8208.5,51.0087,8.3803,0.8155,1226.2416,102.5926,2.3897,190.4968,0,0,1,0
3241,22-12a-10,8209.0,52.0583,8.3802,0.8046,1242.8536,101.6916,2.3988,188.6577,0,0,1,0
3242,22-12a-10,8209.5,53.6476,8.3992,0.8453,1183.012,101.0286,2.4141,187.2612,0,0,1,0
3243,22-12a-10,8210.0,57.085,8.4604,0.8922,1120.825,100.9118,2.4191,187.0842,0,0,1,0
3244,22-12a-10,8210.5,62.6073,8.5052,0.9165,1091.1075,100.906,2.4163,186.4919,0,0,1,0
3245,22-12a-10,8211.0,69.3719,8.5091,0.7801,1281.887,102.1056,2.398,185.9457,0,0,1,0
3246,22-12a-10,8211.5,73.7999,8.4749,0.7189,1391.014,102.3633,2.3805,185.4437,0,0,1,0
3247,22-12a-10,8212.0,78.2287,8.4407,0.7009,1426.7371,102.3633,2.3643,185.4232,0,0,1,0
3248,22-12a-10,8212.5,82.6618,8.4061,0.695,1438.8489,102.6268,2.3589,186.3391,0,0,1,0
3249,22-12a-10,8213.0,86.9903,8.3634,0.6821,1466.0607,104.0553,2.3578,188.1282,0,0,1,0
3250,22-12a-10,8213.5,90.7653,8.3411,0.6479,1543.4481,105.2821,2.3545,190.1804,0,0,1,0
3251,22-12a-10,8214.0,92.2929,8.3414,0.6335,1578.5320000000004,105.2821,2.3528,192.1915,0,0,1,0
3252,22-12a-10,8214.5,89.8165,8.3539,0.6443,1552.072,105.2821,2.3485,195.895,0,0,1,0
3253,22-12a-10,8215.0,87.84700000000002,8.3663,0.6521,1533.5071,106.7415,2.3524,199.9137,0,0,1,0
3254,22-12a-10,8215.5,88.4055,8.3465,0.6579999999999999,1519.7568,106.7415,2.3643,205.7584,0,0,1,0
3255,22-12a-10,8216.0,92.6423,8.3009,0.6748,1481.9207,108.4462,2.3784,210.6741,0,0,1,0
3256,22-12a-10,8216.5,96.6012,8.3266,0.6849,1460.0671,110.0646,2.3871,216.0813,0,0,1,0
3257,22-12a-10,8217.0,100.4101,8.3409,0.6785,1473.8394,110.4541,2.3984,220.0022,0,0,1,0
3258,22-12a-10,8217.5,103.2048,8.3674,0.6728,1486.3258,111.0894,2.407,222.3685,0,0,1,0
3259,22-12a-10,8218.0,102.759,8.4005,0.6888,1451.8003,111.0323,2.4093,223.9665,0,0,1,0
3260,22-12a-10,8218.5,100.9011,8.4217,0.6751,1481.2620000000004,110.721,2.4072,224.499,0,0,1,0
3261,22-12a-10,8219.0,98.5405,8.4219,0.6765,1478.1965,109.922,2.4131,224.3854,0,0,1,0
3262,22-12a-10,8219.5,97.0744,8.422,0.6609,1513.0883,109.6469,2.4208,223.5261,0,0,1,0
3263,22-12a-10,8220.0,95.9404,8.3763,0.6458,1548.467,109.6468,2.4313,221.7714,0,0,1,0
3264,22-12a-10,8220.5,96.0322,8.3167,0.6412,1559.5758,109.6462,2.4491,220.3993,0,0,1,0
3265,22-12a-10,8221.0,97.2493,8.3024,0.6428,1555.6938,109.6457,2.4588,218.7164,0,0,1,0
3266,22-12a-10,8221.5,97.98,8.3047,0.6536,1529.9878,109.6455,2.4539,217.1103,0,0,1,0
3267,22-12a-10,8222.0,95.8254,8.3024,0.6679,1497.2301,107.9728,2.4272,214.291,0,0,1,0
3268,22-12a-10,8222.5,93.6659,8.2864,0.6972,1434.3087,107.8213,2.4031,212.2815,0,0,1,0
3269,22-12a-10,8223.0,90.4187,8.2705,0.7312,1367.6149,107.8213,2.3906,212.3781,0,0,1,0
3270,22-12a-10,8223.5,88.7351,8.2638,0.7423,1347.1643,107.8213,2.3921,215.4865,0,0,1,0
3271,22-12a-10,8224.0,88.4956,8.261000000000001,0.7199,1389.0818,107.8213,2.3948,221.0465,0,0,1,0
3272,22-12a-10,8224.5,88.7959,8.2859,0.6794,1471.8868,108.9159,2.398,226.4874,0,0,1,0
3273,22-12a-10,8225.0,89.2142,8.2991,0.6809,1468.6445,110.0483,2.4109,230.509,0,0,1,0
3274,22-12a-10,8225.5,92.0711,8.3,0.7637,1309.4147,111.1701,2.4269,232.0777,0,0,1,0
3275,22-12a-10,8226.0,96.9519,8.301,0.8928,1120.0718,111.2032,2.4461,232.0826,0,0,1,0
3276,22-12a-10,8226.5,102.1279,8.301,1.1088,901.8759,111.2148,2.4516,231.7232,0,0,1,0
3277,22-12a-10,8227.0,102.7072,8.3632,1.2323,811.4907,112.3077,2.4524,231.4963,0,0,1,0
3278,22-12a-10,8227.5,99.2941,8.3723,0.9741,1026.5886,112.8565,2.4523,231.4086,0,0,1,0
3279,22-12a-10,8228.0,95.457,8.3576,0.8475,1179.9409,112.4792,2.4503,232.6609,0,0,1,0
3280,22-12a-10,8228.5,93.3315,8.3507,0.8327,1200.9127,111.5694,2.4437,233.9093,0,0,1,0
3281,22-12a-10,8229.0,95.5422,8.3751,0.7761,1288.4938,111.517,2.4191,235.6528,0,0,1,0
3282,22-12a-10,8229.5,97.8799,8.3293,0.7647,1307.7024,112.4362,2.415,236.9246,0,0,1,0
3283,22-12a-10,8230.0,98.9446,8.2896,0.7752,1289.9896,113.2473,2.4196,239.3141,0,0,1,0
3284,22-12a-10,8230.5,97.973,8.2957,0.8457,1182.4524,113.9553,2.4306,241.7072,0,0,1,0
3285,22-12a-10,8231.0,96.4515,8.3014,0.8712,1147.842,114.327,2.4330000000000003,243.8979,0,0,1,0
3286,22-12a-10,8231.5,94.6235,8.2989,0.7829999999999999,1277.1392,114.6454,2.4339,246.1421,0,0,1,0
3287,22-12a-10,8232.0,92.618,8.28,0.7171,1394.5056,115.4198,2.4373,248.8613,0,0,1,0
3288,22-12a-10,8232.5,92.8718,8.2609,0.7022,1424.0957,116.4352,2.434,251.8655,0,0,1,0
3289,22-12a-10,8233.0,96.8522,8.2612,0.8026,1245.9506,117.4417,2.4298,254.0405,0,0,1,0
3290,22-12a-10,8233.5,100.6356,8.2619,0.9883,1011.8385,118.3735,2.4228,257.874,0,0,1,0
3291,22-12a-10,8234.0,102.2714,8.2799,0.9581,1043.7324,118.7945,2.4194,261.5028,0,0,1,0
3292,22-12a-10,8234.5,101.473,8.3291,0.8317,1202.3566,118.7945,2.4165,265.0259,0,0,1,0
3293,22-12a-10,8235.0,98.2358,8.3265,0.7793,1283.2029,118.7945,2.4164,265.8522,0,0,1,0
3294,22-12a-10,8235.5,97.1069,8.3183,0.7127,1403.1149,118.7945,2.4182,265.2416,0,0,1,0
3295,22-12a-10,8236.0,96.1877,8.3102,0.6694,1493.8751,118.7945,2.42,263.8045,0,0,1,0
3296,22-12a-10,8236.5,94.5304,8.302,0.6089,1642.3058,118.3071,2.4227,259.252,0,0,1,0
3297,22-12a-10,8237.0,90.3437,8.3015,0.5865,1705.0299,117.1072,2.4248,253.6472,0,0,1,0
3298,22-12a-10,8237.5,87.4091,8.3015,0.6131,1631.0553,115.7912,2.4305,248.196,0,0,1,0
3299,22-12a-10,8238.0,85.0945,8.2951,0.633,1579.7788,114.1696,2.428,244.95,0,0,1,0
3300,22-12a-10,8238.5,83.8354,8.2869,0.6321,1582.0282,112.9336,2.4259,241.5895,0,0,1,0
3301,22-12a-10,8239.0,80.6887,8.2773,0.6391,1564.7003,112.3384,2.4155,238.5097,0,0,1,0
3302,22-12a-10,8239.5,75.5821,8.264,0.6687,1495.439,112.5624,2.4130000000000003,235.749,0,0,1,0
3303,22-12a-10,8240.0,70.6723,8.2675,0.6697,1493.2058,112.71,2.4158,234.7372,0,0,1,0
3304,22-12a-10,8240.5,63.9702,8.2822,0.66,1515.1515,112.8565,2.4213,234.3793,0,0,1,0
3305,22-12a-10,8241.0,61.7808,8.297,0.6392,1564.4557,113.0024,2.4259,234.9966,0,0,1,0
3306,22-12a-10,8241.5,61.624,8.263,0.6464,1547.0298,113.1484,2.4173,236.8334,0,0,1,0
3307,22-12a-10,8242.0,63.5061,8.2703,0.6494,1539.8829,113.2944,2.4090000000000003,240.1652,0,0,1,0
3308,22-12a-10,8242.5,66.2932,8.301,0.6479,1543.4481,114.4605,2.3992,243.8664,0,0,1,0
3309,22-12a-10,8243.0,70.5676,8.307,0.6218,1608.2341,114.7662,2.4004,246.5636,0,0,1,0
3310,22-12a-10,8243.5,75.6272,8.3263,0.6281,1592.1033,114.7662,2.4090000000000003,247.4432,0,0,1,0
3311,22-12a-10,8244.0,79.7895,8.3301,0.6329,1580.0284,114.7662,2.4219,247.1969,0,0,1,0
3312,22-12a-10,8244.5,83.5931,8.3085,0.615,1626.0162,114.7662,2.4287,245.914,0,0,1,0
3313,22-12a-10,8245.0,85.4912,8.3319,0.61,1639.3442,114.7662,2.4318,242.8552,0,0,1,0
3314,22-12a-10,8245.5,84.5173,8.3412,0.6467,1546.312,113.8542,2.4186,239.8851,0,0,1,0
3315,22-12a-10,8246.0,83.3097,8.325,0.6845,1460.9204,113.0974,2.4069,236.7774,0,0,1,0
3316,22-12a-10,8246.5,81.7124,8.309,0.691,1447.178,112.6969,2.3972,234.6269,0,0,1,0
3317,22-12a-10,8247.0,78.3248,8.3008,0.6993,1430.0015,112.0308,2.3974,233.2484,0,0,1,0
3318,22-12a-10,8247.5,74.2281,8.2988,0.7006,1427.3479,111.4828,2.4094,232.9346,0,0,1,0
3319,22-12a-10,8248.0,72.1877,8.2996,0.7012,1426.1266,111.4828,2.4248,233.3257,0,0,1,0
3320,22-12a-10,8248.5,70.4542,8.3171,0.7014,1425.72,111.9611,2.4307,233.6071,0,0,1,0
3321,22-12a-10,8249.0,70.4475,8.3376,0.7013,1425.9232,112.5906,2.4328,235.9012,0,0,1,0
3322,22-12a-10,8249.5,74.9996,8.3396,0.6878,1453.911,112.5882,2.4233,238.985,0,0,1,0
3323,22-12a-10,8250.0,78.4549,8.3402,0.6815,1467.3514,112.5847,2.4214,242.3712,0,0,1,0
3324,22-12a-10,8250.5,79.8598,8.3416,0.6663,1500.8254,112.9147,2.425,244.8376,0,0,1,0
3325,22-12a-10,8251.0,80.4897,8.3415,0.6508,1536.5704,114.1951,2.4267,247.5114,0,0,1,0
3326,22-12a-10,8251.5,82.0298,8.3423,0.6259,1597.6993,115.4755,2.4215,250.8194,0,0,1,0
3327,22-12a-10,8252.0,83.7412,8.3432,0.6241,1602.3073,116.8884,2.417,253.6118,0,0,1,0
3328,22-12a-10,8252.5,83.6035,8.3434,0.6384,1566.4160000000004,117.24,2.415,255.0453,0,0,1,0
3329,22-12a-10,8253.0,81.7953,8.3373,0.6576,1520.6813,117.5412,2.4174,255.243,0,0,1,0
3330,22-12a-10,8253.5,80.7151,8.3051,0.6621,1510.3458,117.6957,2.421,255.1146,0,0,1,0
3331,22-12a-10,8254.0,81.8117,8.3072,0.6384,1566.4160000000004,117.729,2.423,255.2787,0,0,1,0
3332,22-12a-10,8254.5,85.3011,8.3093,0.6252,1599.4883,117.7623,2.4221,256.4648,0,0,1,0
3333,22-12a-10,8255.0,85.7949,8.3008,0.6222,1607.2002,117.7956,2.4207,258.453,0,0,1,0
3334,22-12a-10,8255.5,85.8342,8.2987,0.6173,1619.958,117.8289,2.4232,260.4322,0,0,1,0
3335,22-12a-10,8256.0,86.7993,8.2999,0.6045,1654.2598,117.8255,2.4290000000000003,260.5518,0,0,1,0
3336,22-12a-10,8256.5,88.6229,8.3012,0.5852,1708.8175,117.7724,2.435,259.2839,0,0,1,0
3337,22-12a-10,8257.0,90.3015,8.3025,0.6035,1657.0009,117.7192,2.436,257.1969,0,0,1,0
3338,22-12a-10,8257.5,89.48299999999998,8.3273,0.6199,1613.1635,117.4174,2.4279,253.9456,0,0,1,0
3339,22-12a-10,8258.0,85.9336,8.3674,0.6117,1634.7883,116.8082,2.4311,250.164,0,0,1,0
3340,22-12a-10,8258.5,84.5898,8.3901,0.6201,1612.6431,115.8616,2.4385,246.7442,0,0,1,0
3341,22-12a-10,8259.0,85.3323,8.4034,0.6217,1608.4929,115.6,2.44,244.7254,0,0,1,0
3342,22-12a-10,8259.5,88.1675,8.4166,0.6287,1590.5837,115.3969,2.4381,242.7515,0,0,1,0
3343,22-12a-10,8260.0,92.6699,8.3933,0.6308,1585.2885,114.0547,2.4326,240.2098,0,0,1,0
3344,22-12a-10,8260.5,96.4655,8.3763,0.6525,1532.5671,113.7906,2.4265,237.359,0,0,1,0
3345,22-12a-10,8261.0,98.3408,8.3414,0.6946,1439.6775,113.2962,2.4242,234.8067,0,0,1,0
3346,22-12a-10,8261.5,97.0767,8.297,0.7167,1395.2839,111.9389,2.4223,232.6779,0,0,1,0
3347,22-12a-10,8262.0,93.3288,8.2994,0.7345,1361.4705,110.0205,2.4099,230.8006,0,0,1,0
3348,22-12a-10,8262.5,88.2155,8.3018,0.7290000000000001,1371.7422,110.0205,2.3979,228.6589,0,0,1,0
3349,22-12a-10,8263.0,78.2779,8.3009,0.7702,1298.364,110.1046,2.3929,226.8535,0,0,1,0
3350,22-12a-10,8263.5,69.3253,8.2986,0.8039,1243.9358,110.2574,2.3991,227.6295,0,0,1,0
3351,22-12a-10,8264.0,67.7904,8.302999999999999,0.8309,1203.5143,111.9246,2.4079,229.731,0,0,1,0
3352,22-12a-10,8264.5,67.5554,8.3226,0.8099,1234.7203,113.0195,2.4137,233.3508,0,0,1,0
3353,22-12a-10,8265.0,68.141,8.3421,0.7859,1272.4265,114.2184,2.4133,237.5182,0,0,1,0
3354,22-12a-10,8265.5,68.1471,8.3617,0.7511,1331.3806,115.1096,2.4086,241.9651,0,0,1,0
3355,22-12a-10,8266.0,68.9186,8.3851,0.7078,1412.8285,115.781,2.4043,246.5047,0,0,1,0
3356,22-12a-10,8266.5,72.5845,8.3822,0.6859,1457.9385,115.8576,2.4083,249.5684,0,0,1,0
3357,22-12a-10,8267.0,76.5635,8.3766,0.6477,1543.9247,115.8589,2.4162,251.6999,0,0,1,0
3358,22-12a-10,8267.5,81.8905,8.3717,0.632,1582.2784,115.8621,2.4301,252.3951,0,0,1,0
3359,22-12a-10,8268.0,85.4502,8.3721,0.6305,1586.0427,115.8653,2.4431,250.4094,0,0,1,0
3360,22-12a-10,8268.5,88.921,8.3015,0.6545,1527.8839,115.8685,2.4529,248.5218,0,0,1,0
3361,22-12a-10,8269.0,90.0199,8.3016,0.647,1545.595,115.8184,2.4529,246.4892,0,0,1,0
3362,22-12a-10,8269.5,90.7851,8.3017,0.6503,1537.7517,115.6235,2.4512,245.7507,0,0,1,0
3363,22-12a-10,8270.0,94.7701,8.3018,0.6565,1523.2292,115.4286,2.451,244.7301,0,0,1,0
3364,22-12a-10,8270.5,98.8888,8.3018,0.6545,1527.8839,115.2338,2.4515,243.7153,0,0,1,0
3365,22-12a-10,8271.0,101.444,8.3018,0.669,1494.7682,114.8678,2.4466,241.9402,0,0,1,0
3366,22-12a-10,8271.5,101.9521,8.3018,0.7069,1414.6272,114.2892,2.4392,239.8082,0,0,1,0
3367,22-12a-10,8272.0,101.6305,8.3021,0.7390000000000001,1353.1799,113.9712,2.4368,237.3286,0,0,1,0
3368,22-12a-10,8272.5,101.4103,8.3112,0.7346,1361.285,113.8072,2.4387,235.6317,0,0,1,0
3369,22-12a-10,8273.0,102.6592,8.3203,0.7442,1343.7249,113.6431,2.44,234.9025,0,0,1,0
3370,22-12a-10,8273.5,104.114,8.3622,0.7574,1320.3064,113.479,2.44,234.3588,0,0,1,0
3371,22-12a-10,8274.0,104.6642,8.3825,0.7689,1300.5593,113.315,2.442,234.7675,0,0,1,0
3372,22-12a-10,8274.5,104.6224,8.3812,0.7637,1309.4147,113.1432,2.4438,235.5199,0,0,1,0
3373,22-12a-10,8275.0,103.9931,8.3788,0.7603,1315.2703,112.5157,2.4376,237.4613,0,0,1,0
3374,22-12a-10,8275.5,103.1234,8.3763,0.7551,1324.3279,112.127,2.4322,239.0445,0,0,1,0
3375,22-12a-10,8276.0,102.8016,8.3384,0.7389,1353.3629999999996,111.9886,2.4311,240.7727,0,0,1,0
3376,22-12a-10,8276.5,101.9336,8.3016,0.7140000000000001,1400.5603,111.8503,2.4399,241.9465,0,0,1,0
3377,22-12a-10,8277.0,102.0054,8.3017,0.7236,1381.979,112.5771,2.4424,243.0415,0,0,1,0
3378,22-12a-10,8277.5,102.8951,8.3018,0.7063,1415.829,113.5919,2.4457,243.2218,0,0,1,0
3379,22-12a-10,8278.0,103.1063,8.3021,0.6631,1508.0681,113.5291,2.4428,242.1664,0,0,1,0
3380,22-12a-10,8278.5,101.797,8.302,0.6562,1523.9257,112.5798,2.4378,239.3294,0,0,1,0
3381,22-12a-10,8279.0,99.0842,8.2757,0.6938,1441.3376,111.1154,2.4264,235.9343,0,0,1,0
3382,22-12a-10,8279.5,96.759,8.3044,0.7555,1323.6267,110.1231,2.4213,233.1452,0,0,1,0
3383,22-12a-10,8280.0,95.6104,8.3148,0.8252,1211.8274,109.3068,2.4263,231.9309,0,0,1,0
3384,22-12a-10,8280.5,95.1121,8.3252,0.9052,1104.7283,108.9448,2.4346,231.5298,0,0,1,0
3385,22-12a-10,8281.0,96.4268,8.3356,0.8657,1155.1345,109.6649,2.4376,231.6019,0,0,1,0
3386,22-12a-10,8281.5,99.17,8.3015,0.7826,1277.792,111.1413,2.4326,231.6936,0,0,1,0
3387,22-12a-10,8282.0,102.1599,8.3426,0.7765,1287.8301,111.8633,2.43,231.5724,0,0,1,0
3388,22-12a-10,8282.5,104.2226,8.3497,0.7844,1274.8597,111.8633,2.4321,230.9651,0,0,1,0
3389,22-12a-10,8283.0,100.4946,8.3664,0.7895,1266.6244,111.8633,2.4297,229.899,0,0,1,0
3390,22-12a-10,8283.5,97.0086,8.3797,0.7877,1269.5188,111.8633,2.4286,227.0218,0,0,1,0
3391,22-12a-10,8284.0,95.2563,8.392999999999999,0.7701,1298.5327,110.0393,2.4303,224.445,0,0,1,0
3392,22-12a-10,8284.5,93.8607,8.3821,0.7617,1312.8529,110.0393,2.4359,222.0429,0,0,1,0
3393,22-12a-10,8285.0,94.1702,8.3646,0.7565,1321.8771,110.0393,2.436,221.4999,0,0,1,0
3394,22-12a-10,8285.5,93.8208,8.3058,0.7808,1280.7377,110.0393,2.43,220.93400000000003,0,0,1,0
3395,22-12a-10,8286.0,92.9223,8.3005,0.7909,1264.3823,110.0393,2.4241,220.4094,0,0,1,0
3396,22-12a-10,8286.5,92.4109,8.3032,0.7956,1256.9131,110.0393,2.4245,218.7594,0,0,1,0
3397,22-12a-10,8287.0,93.3448,8.3005,0.7939,1259.6045,110.0393,2.4286,216.7059,0,0,1,0
3398,22-12a-10,8287.5,94.2043,8.2983,0.7907,1264.7021,109.7341,2.4311,214.8683,0,0,1,0
