,Wellname,Depth,GR,CAL,DRES,COND,DT,DEN,DTS
35476,22-15-3,9174.5,52.5797,12.4996,0.8588,1164.4155,98.5042,2.507,220.1894
35477,22-15-3,9175.0,54.6282,12.5152,0.7895,1266.6244,100.9244,2.51,228.5671
35478,22-15-3,9175.5,56.6768,12.5309,0.7668,1304.1211,103.3445,2.4785,236.3433
35479,22-15-3,9176.0,58.0425,12.5466,0.7459,1340.6624,106.1177,2.4455,238.7146
35480,22-15-3,9176.5,59.1806,12.547,0.7662,1305.1422,108.0672,2.4366,239.2728
35481,22-15-3,9177.0,61.2291,12.5475,0.7654,1306.5065,108.0672,2.4366,239.2294
35482,22-15-3,9177.5,59.6358,12.548,0.7755,1289.4906,108.0672,2.4456,237.3816
35483,22-15-3,9178.0,57.8149,12.5483,0.7641,1308.7292,108.0672,2.4546,236.1352
35484,22-15-3,9178.5,56.4492,12.5488,0.7427,1346.4387,108.0672,2.4636,236.702
35485,22-15-3,9179.0,55.0835,12.5493,0.742,1347.7089999999996,108.0672,2.4711,237.8617
35486,22-15-3,9179.5,54.173,12.5497,0.7623,1311.8195,108.0672,2.4726,232.9976
35487,22-15-3,9180.0,53.7178,12.611,0.7829999999999999,1277.1392,108.0672,2.4621,227.5408
35488,22-15-3,9180.5,54.173,12.5507,0.8045,1243.0081,106.2857,2.4487,225.7016
35489,22-15-3,9181.0,53.4901,12.5206,0.815,1226.9939,104.7059,2.4442,225.6582
35490,22-15-3,9181.5,52.1244,12.5212,0.8142,1228.1995,105.6941,2.4607,225.0134
35491,22-15-3,9182.0,51.4416,12.5216,0.8023,1246.4166,106.6622,2.4682,222.564
35492,22-15-3,9182.5,53.0349,12.522,0.8018,1247.1938,107.6302,2.4607,220.7162
35493,22-15-3,9183.0,54.173,12.5225,0.8011,1248.2836,107.6246,2.4457,220.6728
35494,22-15-3,9183.5,54.8558,12.523,0.8004,1249.3752,106.8179,2.4338,218.2235
35495,22-15-3,9184.0,55.5387,12.5234,0.7997,1250.4689,106.0112,2.4248,214.5798
35496,22-15-3,9184.5,56.2215,12.5239,0.799,1251.5645,105.2045,2.4203,209.7244
35497,22-15-3,9185.0,56.4492,12.5244,0.8209,1218.1752,104.1777,2.4158,203.666
35498,22-15-3,9185.5,54.8558,12.5249,0.8549,1169.7274,102.7947,2.4323,196.4046
35499,22-15-3,9186.0,53.7178,12.5253,0.8786,1138.1743,101.3445,2.4968,191.5492
35500,22-15-3,9186.5,53.0349,12.5257,0.9277,1077.9347,102.4958,2.5253,189.7013
35501,22-15-3,9187.0,52.352,12.5414,0.9935,1006.5425,103.0252,2.5118,189.658
35502,22-15-3,9187.5,51.214,12.557,0.8884,1125.619,103.0252,2.4849,190.2249
35503,22-15-3,9188.0,49.393,12.5575,0.7209,1387.1549,100.1849,2.5119,187.7755
35504,22-15-3,9188.5,48.2549,12.5275,0.672,1488.0952,97.7647,2.5599,184.7246
35505,22-15-3,9189.0,46.8892,12.5127,0.6903,1448.6455,95.3445,2.6093,187.0873
35506,22-15-3,9189.5,45.9788,12.5285,0.7928,1261.3522,92.9412,2.6168,192.4575
35507,22-15-3,9190.0,49.6206,12.529000000000002,1.0024,997.6057,95.7843,2.5329,196.6688
35508,22-15-3,9190.5,54.173,12.5597,0.9877,1012.4532,98.6078,2.482,200.7976
35509,22-15-3,9191.0,57.132,12.5602,0.908,1101.3217,101.4314,2.479,200.1527
35510,22-15-3,9191.5,58.7253,12.5607,0.9073,1102.1713,104.7059,2.4865,196.5004
35511,22-15-3,9192.0,55.0835,12.5306,0.9192,1087.9025,101.8007,2.515,189.239
35512,22-15-3,9192.5,49.6206,12.5312,1.0998,909.2562,98.3433,2.5540000000000003,182.5791
35513,22-15-3,9193.0,40.5159,12.5317,1.2985,770.1194,94.3193,2.608,178.9354
35514,22-15-3,9193.5,33.915,12.5321,1.5319,652.7841,89.479,2.65,177.6891
35515,22-15-3,9194.0,32.3217,12.5326,1.8078,553.1585,87.8992,2.5810000000000004,179.4502
35516,22-15-3,9194.5,39.1502,12.533,1.5723,636.011,90.3025,2.5031,185.4219
35517,22-15-3,9195.0,45.0683,12.5334,1.1740000000000002,851.7888,94.1056,2.4911,191.9951
35518,22-15-3,9195.5,51.214,12.5339,0.9931,1006.9479,97.9088,2.4806,198.5683
35519,22-15-3,9196.0,54.8558,12.5344,0.8987,1112.7184,101.7119,2.4701,204.5399
35520,22-15-3,9196.5,61.0015,12.5348,0.8513,1174.6741,105.515,2.4611,209.9188
35521,22-15-3,9197.0,61.4568,12.5353,0.8111,1232.8936,106.3866,2.4522,213.4845
35522,22-15-3,9197.5,57.132,12.5358,0.7929,1261.193,105.9944,2.4432,212.8396
35523,22-15-3,9198.0,54.6282,12.5362,0.7922,1262.3075,105.4566,2.4387,209.1872
35524,22-15-3,9198.5,51.214,12.5214,0.7915,1263.424,104.9188,2.4447,207.3394
35525,22-15-3,9199.0,51.8968,12.5219,0.8131,1229.8611,104.7059,2.4537,206.6946
35526,22-15-3,9199.5,53.0349,12.5224,0.8587,1164.5511,103.7983,2.4567,208.4557
35527,22-15-3,9200.0,53.4901,12.5075,0.8701,1149.2932,104.0336,2.4523,210.8271
35528,22-15-3,9200.5,53.0261,12.5081,0.8456,1182.5923,105.9697,2.4343,191.5526
35529,22-15-3,9201.0,51.6713,12.5128,0.9182,1089.0873,106.3866,2.4283,184.9113
35530,22-15-3,9201.5,50.7686,12.5219,0.9304,1074.8065,106.3866,2.4493,181.2775
35531,22-15-3,9202.0,50.0945,12.524,0.9426,1060.8954,105.5294,2.4748,181.8543
35532,22-15-3,9202.5,49.8716,12.5243,0.9293,1076.0787,103.0252,2.4808,191.4586
35533,22-15-3,9203.0,49.6487,12.5246,0.8908,1122.5864,102.7332,2.4748,200.4564
35534,22-15-3,9203.5,49.4268,12.5097,0.8659,1154.8678,102.4307,2.4718,207.6497
35535,22-15-3,9204.0,49.8856,12.5101,0.8533,1171.9208,102.1282,2.4689,211.234
35536,22-15-3,9204.5,51.2497,12.5104,0.8409,1189.202,101.8256,2.4674,211.8157
35537,22-15-3,9205.0,52.6139,12.5107,0.8405,1189.7679,101.5231,2.4644,209.38
35538,22-15-3,9205.5,53.5249,12.511,0.8878,1126.3799,100.6008,2.4734,203.3402
35539,22-15-3,9206.0,51.1262,12.5112,1.0478,954.3807,98.7857,2.5154,194.8945
35540,22-15-3,9206.5,45.9078,12.5116,1.2029,831.3243,96.9706,2.5424,191.2656
35541,22-15-3,9207.0,41.1425,12.5119,1.4395,694.6857,97.9832,2.4929,197.2559
35542,22-15-3,9207.5,39.776,12.5122,1.7712,564.589,103.6555,2.4435,209.8628
35543,22-15-3,9208.0,42.0349,12.5125,1.9239,519.7775,109.9272,2.3925,216.4545
35544,22-15-3,9208.5,44.9749,12.5128,1.5381,650.1528,114.3361,2.4105,218.8408
35545,22-15-3,9209.0,48.5934,12.5283,1.103,906.6183,113.1092,2.4525,218.2096
35546,22-15-3,9209.5,51.9852,12.5286,0.9595,1042.2095,109.5014,2.4885,215.7788
35547,22-15-3,9210.0,50.8453,12.5289,0.8822,1133.5298,106.3866,2.5155,215.1575
35548,22-15-3,9210.5,49.2522,12.5292,0.8998,1111.358,106.3866,2.5089,215.1328
35549,22-15-3,9211.0,49.6984,12.5295,0.9442,1059.0977,105.534,2.4714,215.1081
35550,22-15-3,9211.5,51.7307,12.5298,0.9569,1045.0413,104.2139,2.4429,213.8803
35551,22-15-3,9212.0,55.5757,12.5301,0.9561,1045.9158,102.8938,2.4774,211.4496
35552,22-15-3,9212.5,58.2892,12.5304,0.9294,1075.963,101.5737,2.4998,209.47
35553,22-15-3,9213.0,59.8683,12.5307,0.9111,1097.5743,100.2536,2.5178,205.9866
35554,22-15-3,9213.5,60.0893,12.531,0.8902,1123.343,98.9335,2.5403,203.5608
35555,22-15-3,9214.0,60.0809,12.5314,0.8773,1139.861,97.6134,2.5673,201.7316
35556,22-15-3,9214.5,57.5815,12.5164,0.8767,1140.6411,96.3025,2.5942,201.1053
35557,22-15-3,9215.0,53.2694,12.5168,0.939,1064.9628,96.3025,2.6392,201.6821
35558,22-15-3,9215.5,49.6371,12.517,0.9783,1022.1813,96.3025,2.6272,202.8604
35559,22-15-3,9216.0,47.8174,12.5021,0.9777,1022.8087,96.3025,2.5657,205.2416
35560,22-15-3,9216.5,47.5867,12.4721,0.8866,1127.9043,96.3025,2.5162,208.2244
35561,22-15-3,9217.0,52.7898,12.4876,0.8737,1144.5576,96.3025,2.5012,210.6222
35562,22-15-3,9217.5,54.5955,12.5031,0.8731,1145.3442,100.2641,2.4907,213.2576
35563,22-15-3,9218.0,54.5885,12.5034,0.8971,1114.703,103.7215,2.4787,215.9796
35564,22-15-3,9218.5,55.0347,12.5037,0.8964,1115.5735,104.9532,2.4682,218.356
35565,22-15-3,9219.0,56.3873,12.4888,0.8834,1131.99,105.2989,2.4577,219.5392
35566,22-15-3,9219.5,57.7412,12.4739,0.8587,1164.5511,105.6447,2.4547,220.7175
35567,22-15-3,9220.0,57.7328,12.4742,0.8413,1188.6366,105.9904,2.4621,222.4972
35568,22-15-3,9220.5,57.7273,12.4897,0.8341,1198.897,106.3866,2.4711,223.074
35569,22-15-3,9221.0,57.7203,12.49,0.8452,1183.1519,106.9772,2.4726,223.6557
35570,22-15-3,9221.5,58.1679,12.5055,0.8564,1167.6786,107.6687,2.4711,224.2325
35571,22-15-3,9222.0,59.2925,12.5058,0.8678,1152.3392,108.0672,2.4711,218.1877
35572,22-15-3,9222.5,60.1932,12.5061,0.8671,1153.2695,108.0672,2.4741,214.554
35573,22-15-3,9223.0,59.5051,12.5064,0.8545,1170.275,108.0672,2.513,213.3263
35574,22-15-3,9223.5,57.4589,12.5067,0.8540000000000001,1170.9602,108.0672,2.5415,213.908
35575,22-15-3,9224.0,55.6392,12.507,0.8416,1188.2129,108.0672,2.5475,214.4847
35576,22-15-3,9224.5,55.1819,12.5073,0.8294,1205.6908,108.0672,2.5115,215.0665
35577,22-15-3,9225.0,56.761,12.5076,0.8174,1223.3912,108.0672,2.486,215.0368
35578,22-15-3,9225.5,58.1135,12.5079,0.8168,1224.2899,108.0672,2.4605,214.4105
35579,22-15-3,9226.0,59.4647,12.5082,0.8163,1225.0398,107.0084,2.45,213.1828
35580,22-15-3,9226.5,58.0982,12.5085,0.8272,1208.8975,105.9869,2.4530000000000003,210.752
35581,22-15-3,9227.0,52.6532,12.5089,0.8383,1192.8904,105.4491,2.4559,207.1183
35582,22-15-3,9227.5,48.5676,12.5092,0.8611,1161.3053,104.9113,2.4529,202.883
35583,22-15-3,9228.0,44.0289,12.5095,0.9014,1109.3854,103.7854,2.4529,196.8364
35584,22-15-3,9228.5,41.9841,12.5098,0.9346,1069.9764,102.2961,2.4544,191.4099
35585,22-15-3,9229.0,40.391,12.51,0.947,1055.9662,100.8067,2.4589,188.9792
35586,22-15-3,9229.5,39.4777,12.5103,0.9462,1056.859,99.3174,2.4709,190.7589
35587,22-15-3,9230.0,38.5644,12.5107,0.9325,1072.3861,97.9832,2.4738,193.7417
35588,22-15-3,9230.5,38.3308,12.511,0.9065,1103.144,97.9832,2.4528,197.9275
35589,22-15-3,9231.0,39.4568,12.5113,0.9058,1103.9965,98.6756,2.4378,200.9103
35590,22-15-3,9231.5,40.3576,12.5116,0.9052,1104.7283,99.6639,2.4348,203.8931
35591,22-15-3,9232.0,39.896,12.5119,0.8921,1120.9506,101.2437,2.4378,206.2793
35592,22-15-3,9232.5,40.1171,12.5122,0.8914,1121.8308,103.0252,2.4438,207.4625
35593,22-15-3,9233.0,41.243,12.5125,0.8908,1122.5864,103.0252,2.4513,208.0393
35594,22-15-3,9233.5,42.1424,12.5128,0.9027,1107.7877,103.0252,2.4557,208.0096
35595,22-15-3,9234.0,43.0432,12.5131,0.9273,1078.3997,103.0252,2.4542,207.9849
35596,22-15-3,9234.5,43.7146,12.5134,0.9268,1078.9814,103.0252,2.4542,207.9601
35597,22-15-3,9235.0,44.3887,12.5137,0.9262,1079.6804,103.0252,2.4587,207.3339
35598,22-15-3,9235.5,44.3804,12.514,0.9254,1080.6138,103.0252,2.4767,206.1111
35599,22-15-3,9236.0,44.828,12.5143,0.9121,1096.371,101.4622,2.4842,203.6803
35600,22-15-3,9236.5,44.82100000000001,12.5146,0.8989,1112.4708,99.3769,2.4721,200.6481
35601,22-15-3,9237.0,44.81399999999999,12.5149,0.8859,1128.7955,98.2599,2.4766,197.0143
35602,22-15-3,9237.5,44.3539,12.5153,0.8853,1129.5607,97.1429,2.4826,192.1776
35603,22-15-3,9238.0,43.8937,12.5155,0.8847,1130.3267,96.0259,2.4976,184.9348
35604,22-15-3,9238.5,43.4336,12.5158,0.8966,1115.3246,94.9089,2.4901,175.28599999999997
35605,22-15-3,9239.0,42.5203,12.5161,1.0435,958.3134,91.0252,2.4721,161.4083
35606,22-15-3,9239.5,40.9272,12.5164,1.2839,778.8768,86.1849,2.4256,146.3693
35607,22-15-3,9240.0,37.2949,12.5015,1.4739,678.4721,81.3445,2.4076,137.327
35608,22-15-3,9240.5,30.6962,12.4714,1.6232,616.067,76.1345,2.4046,140.9063
35609,22-15-3,9241.0,21.6479,12.4413,1.4315,698.5679,72.7815,2.4,142.6861
35610,22-15-3,9241.5,20.508000000000006,12.4417,1.3164,759.6475,71.9552,2.3925,144.4658
35611,22-15-3,9242.0,21.1822,12.442,1.3339,749.6814,73.5686,2.385,146.8471
35612,22-15-3,9242.5,22.5333,12.4423,1.3898,719.528,77.5126,2.3835,150.4314
35613,22-15-3,9243.0,23.8859,12.4426,1.2427,804.6995,84.2891,2.3925,157.0282
35614,22-15-3,9243.5,26.5979,12.4429,1.0086,991.4733,92.9412,2.4015,175.65
35615,22-15-3,9244.0,34.2949,12.4432,0.902,1108.6475,96.4706,2.4119,200.8885
35616,22-15-3,9244.5,47.2033,12.4435,0.8179,1222.6433,99.928,2.4164,219.5103
35617,22-15-3,9245.0,50.1434,12.459,0.795,1257.8616,103.2493,2.4119,220.6936
35618,22-15-3,9245.5,52.6288,12.4593,0.8283,1207.292,104.7059,2.4044,220.6639
35619,22-15-3,9246.0,51.9421,12.4748,0.8873,1127.0145,103.888,2.4014,219.4361
35620,22-15-3,9246.5,46.9503,12.4903,0.9116,1096.9724,102.2745,2.4284,218.2133
35621,22-15-3,9247.0,43.9977,12.5058,0.8381,1193.175,101.6008,2.4673,214.5795
35622,22-15-3,9247.5,44.4439,12.5213,0.8146,1227.5964,102.2059,2.4838,213.3518
35623,22-15-3,9248.0,46.7028,12.5368,0.8028,1245.6403,102.8109,2.4718,214.535
35624,22-15-3,9248.5,48.9617,12.5371,0.8022,1246.5719,104.5882,2.4463,216.9163
35625,22-15-3,9249.0,50.089,12.5374,0.8131,1229.8611,107.0084,2.4298,218.0946
35626,22-15-3,9249.5,51.6681,12.4769,0.8587,1164.5511,108.7479,2.4223,218.0649
35627,22-15-3,9250.0,52.7941,12.462,0.8824,1133.2729,109.7479,2.4313,216.2406
35628,22-15-3,9250.5,53.4683,12.4473,0.9065,1103.144,107.4756,2.4492,213.7975
35629,22-15-3,9251.0,52.3507,12.4481,0.8809999999999999,1135.0739,105.1648,2.4627,210.1514
35630,22-15-3,9251.5,49.1831,12.4943,0.8442,1184.5533,102.3723,2.4687,204.7008
35631,22-15-3,9252.0,47.6017,12.5101,0.8204,1218.9176,99.5798,2.4657,196.8441
35632,22-15-3,9252.5,46.0202,12.5108,0.8197,1219.9585,96.7873,2.4522,190.7921
35633,22-15-3,9253.0,44.6654,12.5113,0.9025,1108.0333,93.9948,2.4328,183.5369
35634,22-15-3,9253.5,43.5371,12.5119,0.9936,1006.4412,91.2023,2.4028,176.2818
35635,22-15-3,9254.0,41.9547,12.5125,1.0352,965.9969,88.4098,2.3788,169.6356
35636,22-15-3,9254.5,38.334,12.4979,1.1085,902.12,85.6173,2.3698,161.779
35637,22-15-3,9255.0,33.3537,12.4985,1.2376,808.0156,82.8248,2.3848,156.3284
35638,22-15-3,9255.5,28.6001,12.4992,1.5225,656.8145,79.8543,2.3938,152.6822
35639,22-15-3,9256.0,27.4709,12.4845,1.8218,548.9077,79.5966,2.3998,159.8632
35640,22-15-3,9256.5,37.4462,12.4852,1.4181,705.1689,84.5378,2.4043,179.0743
35641,22-15-3,9257.0,44.2485,12.4553,0.9879,1012.2482,94.0168,2.4088,194.0748
35642,22-15-3,9257.5,47.6519,12.4254,0.8357,1196.6017,98.9356,2.4148,201.2631
35643,22-15-3,9258.0,50.6012,12.4108,0.7578,1319.6094,99.6639,2.4268,206.647
35644,22-15-3,9258.5,52.6452,12.3811,0.8344,1198.4659,99.6639,2.4388,204.1965
35645,22-15-3,9259.0,49.7042,12.4274,0.9446,1058.6492,99.6639,2.4478,198.1444
35646,22-15-3,9259.5,43.3644,12.504,0.9307,1074.4601,98.9176,2.4463,192.6938
35647,22-15-3,9260.0,39.5171,12.5198,0.8676,1152.6049,97.9832,2.4343,187.2432
35648,22-15-3,9260.5,38.8411,12.6117,0.8316,1202.5012,99.9865,2.4223,183.597
35649,22-15-3,9261.0,44.5113,12.5514,0.8194,1220.4052,101.3445,2.4238,184.763
35650,22-15-3,9261.5,47.0084,12.5064,0.9022,1108.4017,101.3445,2.4268,186.5379
35651,22-15-3,9262.0,48.1451,12.4917,1.0215,978.9525,101.3445,2.4178,185.2978
35652,22-15-3,9262.5,48.8295,12.4924,1.1563,864.8275,100.8777,2.4103,182.8547
35653,22-15-3,9263.0,49.2873,12.5083,1.1237,889.9172,100.3399,2.3998,181.0131
35654,22-15-3,9263.5,49.0653,12.5697,0.9506,1051.9672,99.802,2.3893,179.1715
35655,22-15-3,9264.0,48.8425,12.6007,0.8985,1112.9661,101.3445,2.3788,177.3299
35656,22-15-3,9264.5,47.9417,12.586,0.8493,1177.4402,103.0252,2.3698,176.0898
35657,22-15-3,9265.0,43.8678,12.5562,0.7917,1263.1047,104.2437,2.3668,184.4812
35658,22-15-3,9265.5,42.0588,12.4961,0.738,1355.0135,104.0411,2.3998,191.0607
35659,22-15-3,9266.0,41.6094,12.4815,0.7173,1394.1168,102.9654,2.4298,191.6325
35660,22-15-3,9266.5,41.8416,12.4821,0.6971,1434.5144,101.8898,2.4627,190.9865
35661,22-15-3,9267.0,42.0728,12.5283,0.7363,1358.1421,100.3899,2.4702,190.3479
35662,22-15-3,9267.5,42.0774,12.5897,0.7838,1275.8357,98.4538,2.4642,189.7093
35663,22-15-3,9268.0,41.628,12.6359,0.8101,1234.4155,97.9832,2.4358,187.2663
35664,22-15-3,9268.5,38.0082,12.6516,0.7871,1270.4866,97.9832,2.3998,184.8232
35665,22-15-3,9269.0,35.2938,12.5916,0.7649,1307.3604,99.2185,2.3878,183.5979
35666,22-15-3,9269.5,36.2048,12.5617,0.7751,1290.1561,100.4286,2.3953,185.9594
35667,22-15-3,9270.0,37.7946,12.5623,0.83,1204.8193,100.1681,2.4058,188.3358
35668,22-15-3,9270.5,39.612,12.6085,0.8889,1124.986,94.6218,2.4178,189.5017
35669,22-15-3,9271.0,39.8423,12.6244,0.9519,1050.5305,87.1798,2.4088,189.4572
35670,22-15-3,9271.5,38.0352,12.625,1.0194,980.9692,79.4958,2.3983,187.0141
35671,22-15-3,9272.0,35.7739,12.6256,1.0474,954.7451,75.1373,2.3998,184.571
35672,22-15-3,9272.5,33.0596,12.6262,1.153,867.3027,79.2157,2.3998,182.7369
35673,22-15-3,9273.0,30.7983,12.6269,1.2349,809.7822,85.52600000000002,2.4043,182.0983
35674,22-15-3,9273.5,31.4828,12.5667,1.0301,970.7795,88.4303,2.4178,181.4596
35675,22-15-3,9274.0,36.698,12.5367,0.9604,1041.2328,90.9091,2.4238,180.8211
35676,22-15-3,9274.5,43.5002,12.5526,0.9078,1101.5642,93.1092,2.4253,181.987
35677,22-15-3,9275.0,50.3024,12.5684,0.8822,1133.5298,95.3094,2.4163,183.7544
35678,22-15-3,9275.5,53.0261,12.6146,0.8693,1150.3508,97.5096,2.4043,187.3264
35679,22-15-3,9276.0,51.6712,12.6457,0.8217,1216.9893,97.9832,2.4118,191.4998
35680,22-15-3,9276.5,48.5037,12.630999999999998,0.7876,1269.6801,97.9832,2.4313,193.8762
35681,22-15-3,9277.0,44.6564,12.6317,0.7653,1306.6771,99.5264,2.4448,196.2451
35682,22-15-3,9277.5,40.8091,12.617,0.7439,1344.2667,101.7265,2.4343,196.2081
35683,22-15-3,9278.0,39.0001,12.6176,0.7285,1372.6836,103.9267,2.4283,196.171
35684,22-15-3,9278.5,38.0975,12.6183,0.7223,1384.4663,106.3866,2.4612,194.3293
35685,22-15-3,9279.0,40.8221,12.6189,0.7319,1366.3069,105.5328,2.5002,193.6908
35686,22-15-3,9279.5,42.6394,12.6195,0.7622,1311.9916,104.7059,2.5077,195.4582
35687,22-15-3,9280.0,42.4175,12.6201,0.7831,1276.9761,102.3289,2.4927,201.4436
35688,22-15-3,9280.5,41.0626,12.6208,0.8043,1243.3171,100.2545,2.4507,206.2185
35689,22-15-3,9281.0,39.028,12.6061,0.8036,1244.4001,99.6639,2.3998,205.58
35690,22-15-3,9281.5,38.121,12.6068,0.7918,1262.9452,99.6639,2.3908,203.1369
35691,22-15-3,9282.0,38.5832,12.6073,0.7545,1325.3811,101.3632,2.3938,199.4908
35692,22-15-3,9282.5,40.6271,12.6079,0.7275,1374.5704,104.0523,2.4148,202.4612
35693,22-15-3,9283.0,42.8976,12.6085,0.7070000000000001,1414.4271,106.7414,2.4238,204.8376
35694,22-15-3,9283.5,45.1681,12.6092,0.6967,1435.338,108.0672,2.4298,205.402
35695,22-15-3,9284.0,46.7579,12.5946,0.6961,1436.5752,107.5756,2.4298,205.3649
35696,22-15-3,9284.5,44.4977,12.5799,0.6956,1437.6079,106.9706,2.4253,207.1324
35697,22-15-3,9285.0,42.6896,12.5654,0.6949,1439.056,106.3866,2.4208,210.1028
35698,22-15-3,9285.5,41.7848,12.5661,0.7041,1420.2528,108.0672,2.4208,214.8777
35699,22-15-3,9286.0,42.2448,12.5667,0.7097,1409.0461,108.0672,2.4343,222.6602
35700,22-15-3,9286.5,45.4217,12.5824,0.7129,1402.7213,108.0672,2.4507,228.0367
35701,22-15-3,9287.0,48.372,12.5982,0.7323,1365.5605,108.0672,2.4567,230.4056
35702,22-15-3,9287.5,46.7905,12.5988,0.795,1257.8616,106.8668,2.4298,229.1729
35703,22-15-3,9288.0,44.0761,12.5841,0.8514,1174.536,105.4838,2.4238,208.6848
35704,22-15-3,9288.5,40.9086,12.5545,0.9245,1081.6658,104.1008,2.4433,190.6025
35705,22-15-3,9289.0,38.8739,12.5398,0.9902,1009.897,102.7179,2.4687,189.9639
35706,22-15-3,9289.5,38.6511,12.5405,1.0172,983.0908,101.3445,2.4927,190.5284
35707,22-15-3,9290.0,41.3747,12.5412,0.8605,1162.1151,101.8861,2.5047,191.6943
35708,22-15-3,9290.5,43.6453,12.5416,0.7911,1264.0626,102.4239,2.4762,195.2662
35709,22-15-3,9291.0,45.9158,12.5423,0.7478,1337.256,103.0252,2.4418,201.8457
35710,22-15-3,9291.5,47.7331,12.5429,0.7068,1414.8274,108.5138,2.4238,209.0341
35711,22-15-3,9292.0,50.0036,12.5282,0.6869,1455.8159,114.7371,2.4298,215.6136
35712,22-15-3,9292.5,52.7273,12.4984,0.6863,1457.0887,118.1513,2.4478,214.3734
35713,22-15-3,9293.0,54.5446,12.5144,0.6857,1458.3638,118.1513,2.4582,209.5244
35714,22-15-3,9293.5,54.5484,12.5302,0.6948,1439.2631,118.1513,2.4597,209.4873
35715,22-15-3,9294.0,52.2871,12.5308,0.7238,1381.5972,114.8908,2.4478,210.0591
35716,22-15-3,9294.5,41.4157,12.5313,0.7859,1272.4265,109.7479,2.4028,198.5861
35717,22-15-3,9295.0,36.4354,12.5014,0.8301,1204.6742,105.2101,2.3608,179.3083
35718,22-15-3,9295.5,34.1742,12.4414,0.8767,1140.6411,100.9901,2.3278,178.0756
35719,22-15-3,9296.0,35.5384,12.4115,0.7624,1311.6475,99.2299,2.3248,185.2491
35720,22-15-3,9296.5,38.4886,12.3969,0.7009,1426.7371,97.4698,2.3248,193.6331
35721,22-15-3,9297.0,39.6262,12.3976,0.6812,1467.9976,95.7097,2.3248,200.8141
35722,22-15-3,9297.5,39.8565,12.3983,0.6807,1469.0759,93.0812,2.3263,202.58900000000003
35723,22-15-3,9298.0,36.0092,12.3836,0.7391,1352.9969,89.0476,2.3278,195.3264
35724,22-15-3,9298.5,31.9353,12.3843,0.7916,1263.2643,85.014,2.3323,186.2668
35725,22-15-3,9299.0,34.2058,12.3848,0.8246,1212.7092,80.9804,2.3578,176.6131
35726,22-15-3,9299.5,38.289,12.3854,0.8471,1180.4982,77.7204,2.4208,167.5534
35727,22-15-3,9300.0,41.4659,12.3861,0.8231,1214.9193,77.2804,2.4364,158.8532
35728,22-15-3,9300.5,41.9207,12.3862,0.7999,1250.1562,76.8403,2.4274,152.6323
35729,22-15-3,9301.0,41.0167,12.4167,0.8449,1183.572,76.4003,2.3836,146.4149
35730,22-15-3,9301.5,37.8468,12.4474,0.8681,1151.941,76.1345,2.3459,143.984
35731,22-15-3,9302.0,31.9579,12.4626,0.8185,1221.7471,76.1345,2.3157,146.3652
35732,22-15-3,9302.5,28.1083,12.4628,0.7926,1261.6705,79.7899,2.3112,149.9544
35733,22-15-3,9303.0,34.0018,12.4477,0.7721,1295.1691,86.5613,2.3475,158.9521
35734,22-15-3,9303.5,40.3486,12.3719,0.7499,1333.5111,96.3025,2.3641,170.3559
35735,22-15-3,9304.0,44.2029,12.4176,0.7704,1298.027,99.8599,2.3732,185.3686
35736,22-15-3,9304.5,43.7515,12.4634,0.8177,1222.9424,103.8936,2.3808,199.7799
35737,22-15-3,9305.0,41.2614,12.4939,0.8463,1181.6141,104.7059,2.4005,206.3717
35738,22-15-3,9305.5,42.3967,12.5397,0.8334,1199.9041,104.7059,2.4216,211.1638
35739,22-15-3,9306.0,46.9307,12.5398,0.8096,1235.1779,106.91,2.4428,213.55
35740,22-15-3,9306.5,50.5584,12.54,0.7754,1289.657,108.9844,2.4338,208.1066
35741,22-15-3,9307.0,50.7869,12.5401,0.7636,1309.5862,109.7479,2.4096,188.2322
35742,22-15-3,9307.5,48.2972,12.5251,0.7625,1311.4755,107.4622,2.4066,182.1924
35743,22-15-3,9308.0,45.3539,12.4796,0.9249,1081.198,103.0252,2.4097,179.7615
35744,22-15-3,9308.5,42.1836,12.4494,1.0908,916.7583,97.1189,2.4188,177.9322
35745,22-15-3,9309.0,38.3339,12.4496,1.1517,868.2817,90.2041,2.4309,177.3108
35746,22-15-3,9309.5,35.164,12.4497,1.1824,845.7375,84.1681,2.4702,176.083
35747,22-15-3,9310.0,32.9005,12.4803,1.2306,812.6118,80.2521,2.502,176.0582
35748,22-15-3,9310.5,31.5433,12.4804,1.4314,698.6168,77.8151,2.5367,182.0484
35749,22-15-3,9311.0,30.6388,12.4198,1.665,600.6006,79.4958,2.5443,188.6401
35750,22-15-3,9311.5,30.188,12.3895,1.4266,700.9673,87.5546,2.5428,189.8233
35751,22-15-3,9312.0,32.23,12.4505,1.0079,992.1619,93.0756,2.5338,186.7909
35752,22-15-3,9312.5,36.537,12.4506,0.8174,1223.3912,93.7815,2.5157,177.142
35753,22-15-3,9313.0,42.8837,12.466,0.7305,1368.9254,90.6218,2.4916,163.8841
35754,22-15-3,9313.5,44.6988,12.4813,0.6712,1489.8689,87.3008,2.472,151.2277
35755,22-15-3,9314.0,43.115,12.4511,0.6341,1577.0383,84.3966,2.4312,138.5714
35756,22-15-3,9314.5,36.9995,12.4208,0.7905,1265.0222,81.4924,2.4041,143.96
35757,22-15-3,9315.0,30.6574,12.3602,0.8347,1198.0353,79.4958,2.3527,150.5517
